,LAT,LON,Cuenta
625,6.1705041,-75.593706,2
117,6.1595712,-75.592156,2
123,6.1598562,-75.592579,2
218,6.162433,-75.59259,2
552,6.1691286,-75.594252,2
555,6.1692091,-75.590083,2
558,6.1693111,-75.58085,2
211,6.1622902,-75.603105,2
966,6.1785603,-75.578415,2
155,6.1607826,-75.601323,2
574,6.1695928,-75.574171,2
125,6.159913,-75.58388,2
207,6.1621155,-75.601091,2
624,6.1704877,-75.590337,2
576,6.1696083,-75.580192,2
974,6.1791512,-75.585618,2
205,6.1620366,-75.600959,2
27,6.1549159,-75.582941,2
200,6.161918,-75.583983,2
198,6.161861,-75.592856,2
197,6.1618603,-75.591522,2
623,6.1704831,-75.58077,2
622,6.1704775,-75.575559,2
575,6.1695954,-75.587281,2
194,6.1617902,-75.602501,2
193,6.1617834,-75.583794,2
620,6.17045,-75.579533,2
520,6.1685684,-75.588722,2
1042,6.184078,-75.582078,2
902,6.1758119,-75.586692,2
756,6.1726612,-75.581446,2
804,6.1736631,-75.584976,2
805,6.1737097,-75.585075,2
143,6.160394,-75.575444,2
428,6.166929,-75.583146,2
161,6.1609,-75.595047,2
374,6.1659279,-75.593942,2
370,6.1658784,-75.584565,2
434,6.1670027,-75.592673,2
369,6.165867,-75.595539,2
440,6.1670577,-75.578273,2
815,6.1739064,-75.577662,2
368,6.1658546,-75.586073,2
747,6.1725266,-75.583085,2
96,6.1589539,-75.601574,2
819,6.1739506,-75.588649,2
820,6.1739626,-75.589621,2
821,6.1739745,-75.577316,2
822,6.1740135,-75.585389,2
366,6.1658451,-75.591611,2
365,6.1658367,-75.595337,2
446,6.167163,-75.57834,2
826,6.1741025,-75.591008,2
597,6.1700345,-75.582712,2
145,6.160435,-75.592847,2
1044,6.1844523,-75.580146,2
426,6.1669055,-75.58166,2
102,6.1590852,-75.599091,2
52,6.1572696,-75.578057,2
424,6.166878,-75.586053,2
410,6.1664696,-75.590677,2
769,6.172869,-75.588121,2
46,6.1565722,-75.581683,2
777,6.1730204,-75.584061,2
408,6.1664138,-75.5882,2
99,6.1590136,-75.58873,2
781,6.1730779,-75.577713,2
765,6.1728124,-75.58472,2
421,6.1667536,-75.592851,2
784,6.1731371,-75.562193,2
785,6.173191,-75.58742,2
401,6.1663158,-75.602404,2
422,6.1668105,-75.585794,2
788,6.1733224,-75.591016,2
762,6.1727709,-75.590067,2
761,6.1727583,-75.587761,2
48,6.156895,-75.59787,2
792,6.1733718,-75.587539,2
793,6.1733819,-75.587554,2
1039,6.183973,-75.582038,2
394,6.1662539,-75.591376,2
423,6.1668196,-75.589123,2
391,6.1662063,-75.585018,2
100,6.1590585,-75.602102,2
1043,6.1842835,-75.583653,2
51,6.1570453,-75.593193,2
831,6.1741562,-75.587092,2
867,6.1750043,-75.587369,2
865,6.1749576,-75.584745,2
55,6.1574021,-75.594595,2
321,6.1649054,-75.587149,2
704,6.171859,-75.592965,2
89,6.1587597,-75.585633,2
702,6.1718287,-75.58359,2
87,6.15871,-75.59187,2
56,6.1574035,-75.594527,2
494,6.1681297,-75.594691,2
315,6.1648505,-75.58727,2
113,6.1593211,-75.583364,2
312,6.1648306,-75.587226,2
495,6.1681392,-75.593241,2
309,6.1647976,-75.594901,2
690,6.1716401,-75.57937,2
503,6.1683024,-75.592636,2
889,6.175494,-75.56386,2
511,6.168442,-75.583054,2
681,6.1715199,-75.581798,2
892,6.1755414,-75.587813,2
514,6.1684774,-75.591967,2
116,6.1595646,-75.594099,2
298,6.1645502,-75.582438,2
898,6.1757076,-75.586262,2
676,6.1714125,-75.577733,2
900,6.1757147,-75.586667,2
92,6.1588126,-75.59168,2
0,6.1442331,-75.576343,2
463,6.167512,-75.574149,2
850,6.1746562,-75.579493,2
349,6.165503,-75.595888,2
841,6.1743888,-75.58839,2
731,6.1722866,-75.590367,2
843,6.174473,-75.587683,2
347,6.1654821,-75.585478,2
730,6.172276,-75.562293,2
846,6.174622,-75.582118,2
462,6.1674705,-75.596017,2
848,6.1746357,-75.583886,2
475,6.1677175,-75.596435,2
726,6.172217,-75.579748,2
106,6.1591386,-75.594832,2
724,6.1721208,-75.592654,2
722,6.1720869,-75.58291,2
1047,6.1848752,-75.580152,2
858,6.1748575,-75.559615,2
718,6.1720459,-75.582803,2
860,6.1748766,-75.58317,2
740,6.1724198,-75.591098,2
332,6.1651218,-75.589919,2
110,6.159249,-75.573789,2
863,6.1749466,-75.589963,2
838,6.1743484,-75.582866,2
154,6.1607738,-75.582954,1
7,6.1509468,-75.595535,1
150,6.1605611,-75.593784,1
147,6.1604884,-75.579204,1
596,6.1700274,-75.592969,1
170,6.1611799,-75.56513,1
791,6.1733686,-75.589835,1
413,6.1665983,-75.597406,1
49,6.1570165,-75.581806,1
447,6.1671925,-75.588827,1
733,6.1723153,-75.591083,1
467,6.1675827,-75.596056,1
721,6.1720867,-75.578209,1
709,6.1719122,-75.578745,1
515,6.1684799,-75.592566,1
672,6.1713342,-75.591535,1
59,6.1574622,-75.58369,1
640,6.1707296,-75.593947,1
639,6.1707273,-75.579949,1
69,6.1578248,-75.581613,1
616,6.170333,-75.593762,1
602,6.1701364,-75.562004,1
409,6.1664639,-75.59182,1
794,6.1734133,-75.584206,1
175,6.1613027,-75.593998,1
382,6.1660648,-75.588715,1
126,6.1599236,-75.596255,1
968,6.178823,-75.585805,1
210,6.162266,-75.58362,1
30,6.1551058,-75.583932,1
943,6.1772664,-75.56883,1
259,6.163793,-75.591527,1
263,6.1639003,-75.58127,1
265,6.1639166,-75.594002,1
280,6.1642166,-75.584163,1
901,6.175743,-75.579172,1
114,6.159416,-75.595363,1
847,6.1746319,-75.590603,1
42,6.1562668,-75.580891,1
814,6.1738875,-75.589701,1
379,6.16599,-75.596916,1
827,6.1741108,-75.576678,1
