,Fecha,Hora,DOW,Coordenadas,Ciudad,Heridos,Cuenta heridos,Muertos,Cuenta muertos,Clase accidente,Barrio,Tipo vehiculo
598,2020-03-07,11,6,"3.52358,-76.29251",Palmira,1,,0,,Choque,COLOMBINA,NO APLICA
599,2020-03-08,11,7,"3.54743,-76.29768",Palmira,0,,0,,Choque,MIRRIÑAO,AUTOMOVIL
600,2020-03-08,11,7,"3.54743,-76.29768",Palmira,0,,0,,Choque,MIRRIÑAO,CAMIONETA
601,2020-03-06,16,5,"3.53819,-76.30008",Palmira,0,,0,,Choque,VERSALLE S,AUTOMOVIL
602,2020-03-06,16,5,"3.53819,-76.30008",Palmira,0,,0,,Choque,VERSALLE S,AUTOMOVIL
603,2020-03-06,17,5,"3.52494,-76.30282",Palmira,1,,0,,Choque,CENTRO,MOTO
604,2020-03-06,17,5,"3.52494,-76.30282",Palmira,1,,0,,Choque,CENTRO,MOTO
605,2020-03-07,6,6,"3.52814,-76.30052",Palmira,0,,0,,Choque,CENTRO,CAMIONETA
606,2020-03-07,6,6,"3.52814,-76.30052",Palmira,0,,0,,Choque,CENTRO,MOTO
607,2020-03-08,9,7,"3.54478,-76.38458",Palmira,0,,0,,Choque,AEROPUERTO,CAMIONETA
608,2020-03-08,9,7,"3.54478,-76.38458",Palmira,0,,0,,Choque,AEROPUERTO,AUTOMOVIL
609,2020-03-04,23,3,"3.51383,-76.29588",Palmira,1,,0,,Choque,AMERICAS,MOTO
610,2020-03-04,23,3,"3.51383,-76.29588",Palmira,1,,0,,Choque,AMERICAS,MOTO
611,2020-03-05,21,4,"3.52275,-76.28009",Palmira,1,,0,,Choque,LAS FLORES,MOTO
612,2020-03-05,21,4,"3.52275,-76.28009",Palmira,1,,0,,Choque,LAS FLORES,MOTO
613,2020-03-10,6,2,"3.54219,-76.29663",Palmira,0,,0,,Choque,SAMANES,MOTO
614,2020-03-10,6,2,"3.54219,-76.29663",Palmira,0,,0,,Choque,SAMANES,MOTO
615,2020-03-10,9,2,"3.52777,-76.29026",Palmira,0,,0,,Choque,DANUBIO,MOTO
616,2020-03-10,9,2,"3.52777,-76.29026",Palmira,0,,0,,Choque,DANUBIO,MOTO
617,2020-03-10,5,2,"3.52062,-76.30281",Palmira,0,,0,,Choque,NUEVO,AUTOMOVIL
618,2020-03-10,5,2,"3.52062,-76.30281",Palmira,0,,0,,Choque,NUEVO,AUTOMOVIL
619,2020-03-08,17,7,"3.52932,-76.29047",Palmira,0,,0,,Choque,DANUBIO,AUTOMOVIL
620,2020-03-08,17,7,"3.52932,-76.29047",Palmira,0,,0,,Choque,DANUBIO,MOTO
621,2020-03-08,17,7,"3.52932,-76.29047",Palmira,0,,0,,Choque,DANUBIO,MOTO
622,2020-03-08,17,7,"3.52833,-76.29448",Palmira,0,,0,,Choque,CENTRO,AUTOMOVIL
623,2020-03-08,17,7,"3.52833,-76.29448",Palmira,0,,0,,Choque,URIBE,AUTOMOVIL
624,2020-03-08,18,7,"3.57526,-76.2131",Palmira,1,,0,,Choque,VIA TIENDA NUEVA -TABLONES,MOTO
625,2020-03-08,18,7,"3.57526,-76.2131",Palmira,1,,0,,Choque,VIA TIENDA NUEVA -TABLONES,NO APLICA
626,2020-03-08,18,7,"3.57526,-76.2131",Palmira,1,,0,,Choque,VIA TIENDA NUEVA -TABLONES,NO APLICA
627,2020-03-08,13,7,"3.52658,-76.30257",Palmira,1,,0,,Choque,CENTRO,BUSETA
628,2020-03-08,13,7,"3.52658,-76.30257",Palmira,1,,0,,Choque,CENTRO,MOTO
629,2020-03-09,17,1,"3.55434,-76.29984",Palmira,0,,0,,Choque,ZAMORANO,AUTOMOVIL
630,2020-03-09,17,1,"3.55434,-76.29984",Palmira,0,,0,,Choque,ZAMORANO,MOTO
631,2020-03-09,13,1,"3.53467,-76.29674",Palmira,1,,0,,Choque,SANTA RITA,AUTOMOVIL
632,2020-03-09,13,1,"3.53467,-76.29674",Palmira,1,,0,,Choque,SANTA RITA,CAMION
633,2020-03-09,13,1,"3.53467,-76.29674",Palmira,1,,0,,Choque,SANTA RITA,BICICLETA
634,2020-03-10,14,2,"3.53642,-76.28978",Palmira,1,,0,,Choque,SAN PEDRO,MOTO
635,2020-03-10,14,2,"3.53642,-76.28978",Palmira,1,,0,,Choque,SAN PEDRO,MOTO
636,2020-03-10,20,2,"3.53023,-76.29166",Palmira,1,,0,,Choque,DANUBIO,MOTO
637,2020-03-10,20,2,"3.53023,-76.29166",Palmira,1,,0,,Choque,DANUBIO,MOTO
638,2020-03-11,11,3,"3.56607,-76.22896",Palmira,0,,0,,Choque,VIA PALMIRA TIENDA NUEVA,CAMIONETA
639,2020-03-11,10,3,"3.54216,-76.29817",Palmira,0,,0,,Choque,ESTONIA,CAMIONETA
640,2020-03-11,10,3,"3.54216,-76.29817",Palmira,0,,0,,Choque,ESTONIA,BUSETA
641,2020-03-12,9,4,"3.57135,-76.21841",Palmira,0,,0,,Choque,VIA PALMIRA TIENDA NUEVA,CAMION
642,2020-03-12,9,4,"3.57135,-76.21841",Palmira,0,,0,,Choque,VIA PALMIRA TIENDA NUEVA,CAMIONETA
643,2020-03-12,10,4,"3.53836,-76.30014",Palmira,0,,0,,Choque,ESTONIA,AUTOMOVIL
644,2020-03-12,10,4,"3.53836,-76.30014",Palmira,0,,0,,Choque,ESTONIA,VOLQUETA
645,2020-03-10,10,2,"3.58046,-76.29434",Palmira,0,,0,,Choque,VIA PRIVADA,CAMPERO
646,2020-03-10,10,2,"3.58046,-76.29434",Palmira,0,,0,,Choque,VIA PRIVADA,TRACTO CAMION
647,2020-03-12,17,4,"3.52338,-76.31232",Palmira,0,,0,,Choque,SANTA BARBARA,CAMIONETA
648,2020-03-12,17,4,"3.52338,-76.31232",Palmira,0,,0,,Choque,SANTA BARBARA,CAMPERO
649,2020-03-11,11,3,"3.51481,-76.29796",Palmira,1,,0,,Choque,AMERICAS,AUTOMOVIL
650,2020-03-11,11,3,"3.51481,-76.29796",Palmira,1,,0,,Choque,AMERICAS,MOTO
651,2020-03-14,17,6,"3.51326,-76.30106",Palmira,1,,0,,Choque,AMERICAS,CAMPERO
652,2020-03-14,17,6,"3.51326,-76.30106",Palmira,1,,0,,Choque,AMERICAS,MOTO
653,2020-03-15,11,7,"3.52421,-76.28983",Palmira,1,,0,,Choque,COLOMBINA,AUTOMOVIL
654,2020-03-15,11,7,"3.52421,-76.28983",Palmira,1,,0,,Choque,COLOMBINA,MOTO
655,2020-03-15,12,7,"3.51892,-76.30311",Palmira,1,,0,,Choque,NUEVO,MOTO
656,2020-03-15,12,7,"3.51892,-76.30311",Palmira,1,,0,,Choque,NUEVO,AUTOMOVIL
657,2020-03-12,15,4,"3.61513,-76.38638",Palmira,0,,0,,Choque,CENTRO POBLADO ROZO,VOLQUETA
658,2020-03-12,15,4,"3.61513,-76.38638",Palmira,0,,0,,Choque,CENTRO POBLADO ROZO,CAMION
659,2020-03-12,15,4,"3.52951,-76.30315",Palmira,1,,0,,Choque,COLOMBIA,MOTO
660,2020-03-12,15,4,"3.52951,-76.30315",Palmira,1,,0,,Choque,COLOMBIA,BICICLETA
661,2020-03-12,17,4,"3.53661,-76.27779",Palmira,1,,0,,Choque,CAMPESTRE,MOTO
662,2020-03-12,17,4,"3.53661,-76.27779",Palmira,1,,0,,Choque,CAMPESTRE,NO APLICA
663,2020-03-13,17,5,"3.54218,-76.31313",Palmira,1,,0,,Choque,SANTA TERESITA,MOTO
664,2020-03-13,17,5,"3.54218,-76.31313",Palmira,1,,0,,Choque,SANTA TERESITA,AUTOMOVIL
665,2020-03-13,15,5,"3.53861,-76.30272",Palmira,1,,0,,Choque,INDUSTRIAL,CAMION
666,2020-03-15,20,7,"3.53861,-76.30272",Palmira,1,,0,,Atropello,MUINICIPAL,AUTOMOVIL
667,2020-03-15,20,7,"3.52522,-76.27811",Palmira,1,,0,,Atropello,MUINICIPAL,NO APLICA
668,2020-03-13,15,5,"3.53924,-76.31482",Palmira,1,,0,,Choque,PRADO,MOTO
669,2020-03-13,15,5,"3.53924,-76.31482",Palmira,1,,0,,Choque,PRADO,MOTO
670,2020-03-16,8,1,"3.52528,-76.29317",Palmira,1,,0,,Choque,COLOMBINA,MOTO
671,2020-03-16,8,1,"3.52528,-76.29317",Palmira,1,,0,,Choque,COLOMBINA,CAMIONETA
672,2020-03-16,8,1,"3.52528,-76.29317",Palmira,1,,0,,Choque,COLOMBINA,NO APLICA
673,2020-03-16,8,1,"3.54041,-76.29695",Palmira,0,,0,,Choque,SANTA ISABEL,CAMIONETA
674,2020-03-16,8,1,"3.54041,-76.29695",Palmira,0,,0,,Choque,SANTA ISABEL,BUSETA
675,2020-03-13,13,5,"3.52911,-76.29601",Palmira,1,,0,,Choque,CENTRO,MOTO
676,2020-03-13,13,5,"3.52911,-76.29601",Palmira,1,,0,,Choque,CENTRO,MOTO
677,2020-03-11,5,3,"3.52664,-76.28867",Palmira,1,,0,,Choque,CENTRO,MOTO
678,2020-03-11,5,3,"3.52664,-76.28867",Palmira,1,,0,,Choque,CENTRO,AUTOMOVIL
679,2020-03-16,14,1,"3.53131,-76.29327",Palmira,1,,0,,Choque,URIBE,MOTO
680,2020-03-16,14,1,"3.53131,-76.29327",Palmira,1,,0,,Choque,URIBE,AUTOMOVIL
681,2020-03-17,8,2,"3.5261,-76.29947",Palmira,0,,0,,Choque,CENTRO,AUTOMOVIL
682,2020-03-17,8,2,"3.5261,-76.29947",Palmira,0,,0,,Choque,CENTRO,MOTO
683,2020-03-17,7,2,"3.52591,-76.2905",Palmira,1,,0,,Choque,COLOMBINA,MOTO
684,2020-03-17,7,2,"3.52591,-76.2905",Palmira,1,,0,,Choque,COLOMBINA,MICROBUS
685,2020-03-18,9,3,"3.54711,-76.29676",Palmira,0,,0,,Choque,MIRRIÑAO,AUTOMOVIL
686,2020-03-18,9,3,"3.54711,-76.29676",Palmira,0,,0,,Choque,MIRRIÑAO,AUTOMOVIL
687,2020-03-18,12,3,"3.53103,-76.30301",Palmira,0,,0,,Choque,COLOMBIA,AUTOMOVIL
688,2020-03-17,15,2,"3.52696,-76.29122",Palmira,1,,0,,Choque,COLOMBINA,AUTOMOVIL
689,2020-03-17,15,2,"3.52696,-76.29122",Palmira,1,,0,,Choque,COLOMBINA,MOTO
690,2020-03-17,15,2,"3.52696,-76.29122",Palmira,1,,0,,Choque,COLOMBINA,NO APLICA
691,2020-03-18,19,3,"3.51708,-76.30349",Palmira,1,,0,,Choque,NUEVO,AUTOMOVIL
692,2020-03-18,19,3,"3.51708,-76.30349",Palmira,1,,0,,Choque,NUEVO,MOTO
693,2020-03-18,19,3,"3.51708,-76.30349",Palmira,1,,0,,Choque,NUEVO,NO APLICA
694,2020-03-20,15,5,"3.53341,-76.3101",Palmira,1,,0,,Choque,PRADO,MOTO
695,2020-03-20,15,5,"3.53341,-76.3101",Palmira,1,,0,,Choque,PRADO,CAMIONETA
696,2020-03-20,17,5,"3.52185,-76.27894",Palmira,1,,0,,Choque,LAS FLORES,AUTOMOVIL
697,2020-03-20,17,5,"3.52185,-76.27894",Palmira,1,,0,,Choque,LAS FLORES,MOTO
698,2020-03-20,17,5,"3.51097,-76.29246",Palmira,1,,0,,Choque,PERSEVERANCIA,MOTO
699,2020-03-20,17,5,"3.51097,-76.29246",Palmira,1,,0,,Choque,PERSEVERANCIA,MOTO
700,2020-03-20,17,5,"3.53748,-76.29399",Palmira,1,,0,,Choque,LOS PINOS,AUTOMOVIL
701,2020-03-20,17,5,"3.53748,-76.29399",Palmira,1,,0,,Choque,LOS PINOS,MOTO
702,2020-03-21,9,6,"3.53031,-76.29254",Palmira,1,,0,,Choque,URIBE,MOTO
703,2020-03-21,9,6,"3.53031,-76.29254",Palmira,1,,0,,Choque,URIBE,MOTO
704,2020-03-21,9,6,"3.53031,-76.29254",Palmira,1,,0,,Choque,URIBE,NO APLICA
705,2020-03-22,11,7,"3.54272,-76.31667",Palmira,1,,0,,Choque,PORTAL DE LAS PALMAS,MOTO
706,2020-03-22,11,7,"3.54272,-76.31667",Palmira,1,,0,,Choque,PORTAL DE LAS PALMAS,MOTO
707,2020-03-20,5,5,"3.57866,-76.29156",Palmira,1,,0,,Choque,VIA PRIVADA,BICICLETA
708,2020-03-20,5,5,"3.57866,-76.29156",Palmira,1,,0,,Choque,VIA PRIVADA,MOTO
709,2020-03-20,5,5,"3.57866,-76.29156",Palmira,1,,0,,Choque,VIA PRIVADA,NO APLICA
710,2020-03-20,13,5,"3.53235,-76.30073",Palmira,1,,0,,Choque,COLOMBIA,MOTO
711,2020-03-20,13,5,"3.53235,-76.30073",Palmira,1,,0,,Choque,COLOMBIA,AUTOMOVIL
712,2020-03-21,21,6,"3.52749,-76.29491",Palmira,1,,0,,Choque,TRINIDAD,CAMIONETA
713,2020-03-21,21,6,"3.52749,-76.29491",Palmira,1,,0,,Choque,TRINIDAD,MOTO
714,2020-03-23,14,1,"3.51066,-76.29293",Palmira,0,,0,,Choque,PERSEVERANCIA,AUTOMOVIL
715,2020-03-23,14,1,"3.51066,-76.29293",Palmira,0,,0,,Choque,PERSEVERANCIA,AUTOMOVIL
716,2020-03-25,19,3,"3.51635,-76.3027",Palmira,1,,0,,Choque,CHAPINERO,MOTO
717,2020-03-25,19,3,"3.51635,-76.3027",Palmira,1,,0,,Choque,CHAPINERO,CAMIONETA
718,2020-03-25,14,3,"3.51992,-76.2974",Palmira,0,,0,,Choque,RECREO,CAMPERO
719,2020-03-25,14,3,"3.51992,-76.2974",Palmira,0,,0,,Choque,RECREO,CAMIONETA
720,2020-03-26,18,4,"3.5249,-76.27815",Palmira,0,,1,,Choque,MUINICIPAL,TRICICLO
721,2020-03-26,18,4,"3.5249,-76.27815",Palmira,1,,0,,Choque,MUINICIPAL,CAMIONETA
722,2020-03-26,18,4,"3.5249,-76.27815",Palmira,0,,1,,Choque,MUINICIPAL,BICICLETA
723,2020-03-26,18,4,"3.5249,-76.27815",Palmira,0,,1,,Choque,MUINICIPAL,BICICLETA
724,2020-03-30,7,1,"3.53016,-76.29744",Palmira,0,,0,,Choque,SANTA RITA,AUTOMOVIL
725,2020-03-30,7,1,"3.53016,-76.29744",Palmira,0,,0,,Choque,SANTA RITA,AUTOMOVIL
726,2020-03-28,13,6,"3.53254,-76.29629",Palmira,1,,0,,Choque,OBRERO,MOTO
727,2020-03-28,13,6,"3.53254,-76.29629",Palmira,1,,0,,Choque,OBRERO,CAMION
728,2020-03-28,13,6,"3.53254,-76.29629",Palmira,1,,0,,Choque,OBRERO,NO APLICA
729,2020-03-29,9,7,"3.52341,-76.31231",Palmira,0,,0,,Choque,OLIMPICO,MOTO
730,2020-03-29,9,7,"3.52341,-76.31231",Palmira,0,,0,,Choque,OLIMPICO,AUTOMOVIL
731,2020-03-31,14,2,"3.53897,-76.30991",Palmira,0,,0,,Choque,SANTA TERESITA,CAMIONETA
732,2020-03-29,20,7,"3.52505,-76.27811",Palmira,1,,0,,Choque,BOSQUE,MOTO
733,2020-03-29,20,7,"3.52505,-76.27811",Palmira,1,,0,,Choque,BOSQUE,MOTO
734,2020-03-29,16,7,"3.54456,-76.26779",Palmira,1,,0,,Atropello,VIAL PALMIRA GUAYABAL,MOTO
735,2020-03-29,16,7,"3.54456,-76.26779",Palmira,1,,0,,Atropello,VIAL PALMIRA GUAYABAL,NO APLICA
736,2020-04-02,17,4,"3.53074,-76.30105",Palmira,0,,0,,Choque,COLOMBIA,AUTOMOVIL
737,2020-04-02,17,4,"3.53074,-76.30105",Palmira,0,,0,,Choque,COLOMBIA,AUTOMOVIL
738,2020-04-03,6,5,"3.53261,-76.29703",Palmira,1,,0,,Choque,OBRERO,MOTO
739,2020-04-03,6,5,"3.53261,-76.29703",Palmira,1,,0,,Choque,OBRERO,MOTO
740,2020-04-03,6,5,"3.53261,-76.29703",Palmira,1,,0,,Choque,OBRERO,NO APLICA
741,2020-04-03,7,5,"3.53324,-76.31005",Palmira,1,,0,,Choque,PRADO,MOTO
742,2020-04-03,7,5,"3.53324,-76.31005",Palmira,1,,0,,Choque,PRADO,AUTOMOVIL
743,2020-04-03,11,5,"3.52504,-76.30353",Palmira,1,,0,,Choque,NUEVO,CAMIONETA
744,2020-04-03,11,5,"3.52504,-76.30353",Palmira,1,,0,,Choque,NUEVO,MOTO
745,2020-04-03,17,5,"3.5272,-76.2929",Palmira,1,,0,,Choque,COLOMBINA,MOTO
746,2020-04-03,17,5,"3.5272,-76.2929",Palmira,1,,0,,Choque,COLOMBINA,AUTOMOVIL
747,2020-04-03,18,5,"3.52651,-76.3018",Palmira,1,,0,,Choque,CENTRO,MOTO
748,2020-04-03,18,5,"3.52651,-76.3018",Palmira,1,,0,,Choque,CENTRO,AUTOMOVIL
749,2020-04-03,18,5,"3.52651,-76.3018",Palmira,1,,0,,Choque,CENTRO,NO APLICA
750,2020-04-03,11,5,"3.5261,-76.29648",Palmira,0,,0,,Choque,CENTRO,CAMIONETA
751,2020-04-06,7,1,"3.52925,-76.30131",Palmira,1,,0,,Choque,CENTRO,AUTOMOVIL
752,2020-04-06,7,1,"3.52925,-76.30131",Palmira,1,,0,,Choque,CENTRO,MOTO
753,2020-04-07,12,2,"3.53297,-76.30279",Palmira,1,,0,,Choque,COLOMBIA,MOTO
754,2020-04-07,12,2,"3.53297,-76.30279",Palmira,1,,0,,Choque,COLOMBIA,MOTO
755,2020-04-07,11,2,"3.52781,-76.29786",Palmira,0,,0,,Choque,CENTRO,MOTO
756,2020-04-07,11,2,"3.52781,-76.29786",Palmira,0,,0,,Choque,CENTRO,AUTOMOVIL
757,2020-04-07,13,2,"3.52541,-76.30001",Palmira,0,,0,,Choque,CENTRO,TRACTO CAMION
758,2020-04-08,15,3,"3.55746,-76.31017",Palmira,1,,0,,Choque,VIA CORONADO -ROZO,MOTO
759,2020-04-08,10,3,"3.5312,-76.29245",Palmira,1,,0,,Choque,URIBE,MOTO
760,2020-04-08,10,3,"3.5312,-76.29245",Palmira,1,,0,,Choque,URIBE,CAMPERO
761,2020-04-12,5,7,"3.55735,-76.29124",Palmira,1,,0,,Choque,LOS MANGOS,MOTO
762,2020-04-12,5,7,"3.55735,-76.29124",Palmira,1,,0,,Choque,LOS MANGOS,CAMPERO
763,2020-04-13,10,1,"3.53288,-76.2984",Palmira,0,,0,,Choque,SANTA RITA,CAMION
764,2020-04-13,10,1,"3.53288,-76.2984",Palmira,0,,0,,Choque,SANTA RITA,AUTOMOVIL
765,2020-04-13,11,1,"3.52385,-76.29505",Palmira,1,,0,,Choque,TREBOL,MOTO
766,2020-04-13,11,1,"3.52385,-76.29505",Palmira,1,,0,,Choque,TREBOL,MOTO
767,2020-04-17,11,5,"3.52361,-76.29271",Palmira,1,,0,,Choque,GUAYACANES,MOTO
768,2020-04-17,11,5,"3.52361,-76.29271",Palmira,1,,0,,Choque,GUAYACANES,NO APLICA
769,2020-04-16,5,4,"3.53172,-76.29073",Palmira,1,,0,,Choque,SAN PEDRO,MOTO
770,2020-04-16,5,4,"3.53172,-76.29073",Palmira,1,,0,,Choque,SAN PEDRO,MICROBUS
771,2020-04-17,16,5,"3.53809,-76.29703",Palmira,1,,0,,Choque,VERSALLE S,MOTO
772,2020-04-17,16,5,"3.53809,-76.29703",Palmira,1,,0,,Choque,VERSALLE S,AUTOMOVIL
773,2020-04-17,16,5,"3.53809,-76.29703",Palmira,1,,0,,Choque,VERSALLE S,NO APLICA
774,2020-04-17,20,5,"3.51217,-76.29588",Palmira,1,,0,,Otro,AMERICAS,MOTO
775,2020-04-18,18,6,"3.52845,-76.29691",Palmira,0,,0,,Choque,URIBE,AUTOMOVIL
776,2020-04-18,18,6,"3.52845,-76.29691",Palmira,0,,0,,Choque,URIBE,AUTOMOVIL
777,2020-04-12,18,7,"3.58012,-76.29378",Palmira,1,,0,,Choque,VIA PRIVADA,MOTO
778,2020-04-12,18,7,"3.58012,-76.29378",Palmira,1,,0,,Choque,VIA PRIVADA,MOTO
779,2020-04-12,18,7,"3.58012,-76.29378",Palmira,1,,0,,Choque,VIA PRIVADA,NO APLICA
780,2020-04-21,8,2,"3.53317,-76.31412",Palmira,1,,0,,Choque,PRADO,CAMIONETA
781,2020-04-21,8,2,"3.53317,-76.31412",Palmira,1,,0,,Choque,PRADO,MOTO
782,2020-04-21,10,2,"3.54187,-76.29659",Palmira,0,,0,,Choque,SANTA ISABEL,AUTOMOVIL
783,2020-04-21,10,2,"3.54187,-76.29659",Palmira,0,,0,,Choque,SANTA ISABEL,CAMIONETA
784,2020-04-22,11,3,"3.50711,-76.31207",Palmira,1,,0,,Choque,SESQUI,CAMION
785,2020-04-22,11,3,"3.50711,-76.31207",Palmira,1,,0,,Choque,SESQUI,MOTO
786,2020-04-23,7,4,"3.5422,-76.29663",Palmira,1,,0,,Choque,SAMANES,AUTOMOVIL
787,2020-04-23,7,4,"3.5422,-76.29663",Palmira,1,,0,,Choque,SAMANES,AUTOMOVIL
788,2020-04-23,7,4,"3.51056,-76.30147",Palmira,1,,0,,Choque,SESQUI,AUTOMOVIL
789,2020-04-23,7,4,"3.51056,-76.30147",Palmira,1,,0,,Choque,SESQUI,AUTOMOVIL
790,2020-04-24,20,5,"3.52908,-76.30425",Palmira,0,,0,,Choque,CENTRO,AUTOMOVIL
791,2020-04-24,20,5,"3.52908,-76.30425",Palmira,0,,0,,Choque,CENTRO,AUTOMOVIL
792,2020-04-25,8,6,"3.52387,-76.29505",Palmira,1,,0,,Choque,TREBOL,AUTOMOVIL
793,2020-04-25,8,6,"3.52387,-76.29505",Palmira,1,,0,,Choque,TREBOL,AUTOMOVIL
794,2020-04-24,10,5,"3.53182,-76.29715",Palmira,1,,0,,Choque,SANTA RITA,MOTO
795,2020-04-24,10,5,"3.53182,-76.29715",Palmira,1,,0,,Choque,SANTA RITA,AUTOMOVIL
796,2020-04-26,4,7,"3.54226,-76.29784",Palmira,0,,1,,Choque,SAMANES,MOTO
797,2020-04-27,11,1,"3.52474,-76.29503",Palmira,1,,0,,Choque,TRINIDAD,AUTOMOVIL
798,2020-04-27,11,1,"3.52474,-76.29503",Palmira,1,,0,,Choque,TRINIDAD,MOTO
799,2020-04-28,10,2,"3.52924,-76.30133",Palmira,0,,0,,Choque,CENTRO,CAMIONETA
800,2020-04-28,10,2,"3.52924,-76.30133",Palmira,0,,0,,Choque,CENTRO,MOTO
801,2020-04-27,17,1,"3.52282,-76.28343",Palmira,1,,0,,Choque,COLOMBINA,MOTO
802,2020-04-27,17,1,"3.52282,-76.28343",Palmira,1,,0,,Choque,COLOMBINA,MOTO
803,2020-04-27,17,1,"3.52282,-76.28343",Palmira,1,,0,,Choque,COLOMBINA,NO APLICA
804,2020-04-29,6,3,"3.53665,-76.29899",Palmira,0,,0,,Choque,BERLIN,MOTO
805,2020-04-29,6,3,"3.53665,-76.29899",Palmira,0,,0,,Choque,BERLIN,AUTOMOVIL
806,2020-04-29,10,3,"3.51972,-76.27946",Palmira,0,,0,,Choque,NUEVO,AUTOMOVIL
807,2020-04-29,10,3,"3.51972,-76.27946",Palmira,0,,0,,Choque,NUEVO,AUTOMOVIL
808,2020-04-29,10,3,"3.51972,-76.27946",Palmira,0,,0,,Choque,NUEVO,CAMPERO
809,2020-05-01,8,5,"3.52072,-76.29097",Palmira,0,,0,,Choque,SEMBRADOR,CAMIONETA
810,2020-05-01,8,5,"3.52072,-76.29097",Palmira,0,,0,,Choque,SEMBRADOR,BICICLETA
811,2020-05-01,19,5,"3.52072,-76.29097",Palmira,1,,0,,Choque,CORONADO,MOTO
812,2020-05-01,19,5,"3.52072,-76.29097",Palmira,1,,0,,Choque,CORONADO,CAMIONETA
813,2020-05-02,9,6,"3.54314,-76.28591",Palmira,0,,0,,Choque,POBLADO COMFAUNION,AUTOMOVIL
814,2020-05-05,11,2,"3.53394,-76.28835",Palmira,0,,0,,Choque,SAN PEDRO,AUTOMOVIL
815,2020-05-05,11,2,"3.53394,-76.28835",Palmira,0,,0,,Choque,SAN PEDRO,CAMIONETA
816,2020-05-04,15,1,"3.53702,-76.28575",Palmira,0,,0,,Choque,CAMPESTRE,MOTO
817,2020-05-05,18,2,"3.5273,-76.29376",Palmira,0,,0,,Choque,URIBE,AUTOMOVIL
818,2020-05-05,18,2,"3.5273,-76.29376",Palmira,0,,0,,Choque,URIBE,CAMIONETA
819,2020-05-08,6,5,"3.52107,-76.27804",Palmira,1,,0,,Choque,LAS FLORES,MOTO
820,2020-05-08,6,5,"3.52107,-76.27804",Palmira,1,,0,,Choque,LAS FLORES,BICICLETA
821,2020-05-08,8,5,"3.52563,-76.27456",Palmira,0,,0,,Choque,SAN JOSE,MOTO
822,2020-05-08,8,5,"3.52563,-76.27456",Palmira,0,,0,,Choque,SAN JOSE,AUTOMOVIL
823,2020-05-08,13,5,"3.51854,-76.29929",Palmira,1,,0,,Choque,RECREO,AUTOMOVIL
824,2020-05-08,13,5,"3.51854,-76.29929",Palmira,1,,0,,Choque,RECREO,CAMIONETA
825,2020-05-08,13,5,"3.51854,-76.29929",Palmira,1,,0,,Choque,RECREO,NO APLICA
826,2020-05-09,11,6,"3.52386,-76.29507",Palmira,1,,0,,Choque,TREBOL,MOTO
827,2020-05-09,11,6,"3.52386,-76.29507",Palmira,1,,0,,Choque,TREBOL,AUTOMOVIL
828,2020-05-09,11,6,"3.5362,-76.27746",Palmira,1,,0,,Choque,PRIMERO DE MAYO,MOTO
829,2020-05-09,11,6,"3.5362,-76.27746",Palmira,1,,0,,Choque,PRIMERO DE MAYO,MOTO
830,2020-05-07,20,4,"3.53898,-76.30674",Palmira,0,,0,,Choque,INDUSTRIAL,AUTOMOVIL
831,2020-05-07,20,4,"3.53898,-76.30674",Palmira,0,,0,,Choque,INDUSTRIAL,CAMIONETA
832,2020-05-11,9,1,"3.53819,-76.29728",Palmira,1,,0,,Choque,VERSALLE S,MOTO
833,2020-05-11,9,1,"3.53819,-76.29728",Palmira,1,,0,,Choque,VERSALLE S,BICICLETA
834,2020-05-11,9,1,"3.53819,-76.29728",Palmira,1,,0,,Choque,VERSALLE S,NO APLICA
835,2020-05-11,9,1,"3.52189,-76.29965",Palmira,1,,0,,Choque,RECREO,MOTO
836,2020-05-11,9,1,"3.52189,-76.29965",Palmira,1,,0,,Choque,RECREO,MOTO
837,2020-05-11,13,1,"3.53057,-76.29415",Palmira,1,,0,,Choque,DANUBIO,AUTOMOVIL
838,2020-05-11,13,1,"3.53057,-76.29415",Palmira,1,,0,,Choque,DANUBIO,MOTO
839,2020-05-12,11,2,"3.45583,-76.4708",Palmira,0,,0,,Choque,CUIDAD DEL CAMPO,AUTOMOVIL
840,2020-05-12,11,2,"3.45583,-76.4708",Palmira,0,,0,,Choque,CUIDAD DEL CAMPO,AUTOMOVIL
841,2020-05-12,11,2,"3.53755,-76.28573",Palmira,0,,0,,Choque,POBLADO,CAMIONETA
842,2020-05-12,11,2,"3.53755,-76.28573",Palmira,0,,0,,Choque,POBLADO,CAMION
843,2020-05-13,14,3,"3.53203,-76.29231",Palmira,0,,0,,Choque,URIBE,AUTOMOVIL
844,2020-05-13,14,3,"3.53203,-76.29231",Palmira,0,,0,,Choque,URIBE,AUTOMOVIL
845,2020-05-13,14,3,"3.53346,-76.28498",Palmira,0,,1,,Choque,SAN PEDRO,MOTO
846,2020-05-14,14,4,"3.53989,-76.30139",Palmira,1,,0,,Choque,ESTONIA,CAMIONETA
847,2020-05-14,14,4,"3.53989,-76.30139",Palmira,1,,0,,Choque,ESTONIA,MOTO
848,2020-05-15,0,5,"3.52097,-76.29982",Palmira,1,,0,,Choque,RECREO,BUS
849,2020-05-15,0,5,"3.52097,-76.29982",Palmira,1,,0,,Choque,RECREO,NO APLICA
