,LAT,LON,Cuenta
338,3.52721,-76.30583,2
330,3.52687,-76.29045,2
329,3.52684,-76.29809,2
339,3.52729,-76.29376,2
328,3.52684,-76.30441,2
340,3.5273,-76.29376,2
341,3.5273,-76.27757,2
342,3.52732,-76.27757,2
344,3.52742,-76.29461,2
345,3.52743,-76.29461,2
346,3.52743,-76.2946,2
326,3.52673,-76.32826,2
347,3.52748,-76.27754,2
374,3.52829,-76.29872,2
318,3.52658,-76.30257,2
392,3.52859,-76.30322,2
391,3.52857,-76.29033,2
411,3.52909,-76.30036,2
410,3.52908,-76.30425,2
395,3.52867,-76.29799,2
409,3.52903,-76.29851,2
397,3.52867,-76.2773,2
317,3.52657,-76.29557,2
408,3.52899,-76.29967,2
398,3.52874,-76.30433,2
399,3.52875,-76.30432,2
316,3.52657,-76.30255,2
401,3.52876,-76.3043,2
313,3.52651,-76.30183,2
404,3.52886,-76.27319,2
314,3.52651,-76.30181,2
406,3.52894,-76.29947,2
393,3.52859,-76.3032,2
407,3.52898,-76.30576,2
380,3.52843,-76.28212,2
376,3.52832,-76.30146,2
388,3.52847,-76.27733,2
387,3.52846,-76.27735,2
385,3.52846,-76.30229,2
383,3.52845,-76.29957,2
377,3.52833,-76.29448,2
382,3.52845,-76.30204,2
413,3.52912,-76.30674,2
389,3.52852,-76.30237,2
379,3.52834,-76.2996,2
378,3.52834,-76.3014,2
608,3.53346,-76.28498,1
1006,3.55746,-76.31017,1
311,3.5265,-76.30182,1
312,3.5265,-76.30181,1
1010,3.55811,-76.29934,1
41,3.50575,-76.29633,1
1015,3.55962,-76.21247,1
1049,3.61585,-76.38879,1
1050,3.61678,-76.40648,1
5,3.45622,-76.47528,1
40,3.50559,-76.3145,1
1011,3.55832,-76.38559,1
1039,3.58519,-76.42845,1
548,3.53203,-76.29864,1
546,3.53193,-76.2955,1
808,3.53887,-76.30879,1
566,3.53249,-76.30172,1
299,3.5261,-76.29648,1
15,3.49348,-76.47971,1
1036,3.5811,-76.32815,1
784,3.53873,-76.31779,1
553,3.53211,-76.29275,1
14,3.48507,-76.4225,1
29,3.50351,-76.31076,1
799,3.53878,-76.29711,1
600,3.53322,-76.31186,1
1024,3.56908,-76.22561,1
1023,3.56607,-76.22896,1
33,3.50523,-76.30328,1
19,3.50076,-76.30129,1
1020,3.56546,-76.31137,1
12,3.46729,-76.36368,1
611,3.53362,-76.27733,1
507,3.53111,-76.28919,1
613,3.53377,-76.30737,1
874,3.54174,-76.30729,1
364,3.52805,-76.30438,1
485,3.5307,-76.3009,1
483,3.5306,-76.30011,1
948,3.54778,-76.25768,1
854,3.54058,-76.27958,1
373,3.52828,-76.29277,1
470,3.53037,-76.27731,1
736,3.53801,-76.29739,1
861,3.5411,-76.31015,1
225,3.52458,-76.28772,1
159,3.5217,-76.291,1
578,3.5328,-76.30801,1
918,3.54456,-76.26816,1
717,3.53756,-76.29467,1
164,3.52232,-76.30278,1
910,3.54356,-76.29632,1
909,3.54314,-76.28591,1
695,3.53702,-76.28575,1
432,3.52945,-76.30225,1
891,3.54226,-76.29784,1
190,3.52373,-76.28457,1
894,3.54242,-76.30053,1
847,3.54019,-76.30999,1
361,3.52796,-76.29881,1
106,3.51893,-76.30312,1
359,3.52791,-76.30239,1
538,3.53178,-76.29088,1
819,3.53897,-76.30991,1
336,3.52715,-76.30337,1
620,3.53395,-76.28834,1
995,3.55613,-76.28668,1
531,3.53158,-76.29324,1
992,3.5555,-76.29708,1
526,3.53152,-76.29496,1
68,3.51217,-76.29588,1
523,3.53148,-76.27415,1
343,3.5274,-76.29793,1
981,3.55297,-76.31241,1
265,3.52541,-76.30001,1
259,3.52522,-76.27811,1
838,3.53964,-76.2917,1
499,3.53103,-76.30301,1
644,3.53483,-76.28763,1
97,3.51847,-76.30541,1
645,3.53489,-76.38964,1
100,3.5187,-76.28003,1
841,3.53982,-76.28379,1
924,3.54569,-76.29611,1
