,Fecha,DOW,Clase accidente,Cuenta heridos,Cuenta muertos,Hora,Coordenadas,Muertos,Heridos,Ciudad
4415,2015-09-21,1,Choque,0,0,12,"(10.9895769, -74.778251)",0,0,Barranquilla
4416,2015-09-21,1,Choque,0,0,12,"(11.0164847, -74.8289803)",0,0,Barranquilla
4417,2015-09-21,1,Choque,0,0,12,"(11.0103609, -74.8084969)",0,0,Barranquilla
4418,2015-09-22,2,Choque,0,0,13,"(10.9764281, -74.8308465)",0,0,Barranquilla
4419,2015-09-22,2,Choque,0,0,13,"(10.9999946, -74.8155181)",0,0,Barranquilla
4420,2015-09-22,2,Choque,0,0,14,,0,0,Barranquilla
4421,2015-09-22,2,Atropello,1,0,15,"(10.9810232, -74.7762661)",0,1,Barranquilla
4422,2015-09-22,2,Choque,0,0,16,,0,0,Barranquilla
4423,2015-09-22,2,Choque,0,0,16,"(10.9497481, -74.7998106)",0,0,Barranquilla
4424,2015-09-22,2,Choque,0,0,17,"(10.9228013, -74.8159554)",0,0,Barranquilla
4425,2015-09-22,2,Choque,0,0,17,"(11.0311595, -74.8715625)",0,0,Barranquilla
4426,2015-09-22,2,Choque,0,0,18,,0,0,Barranquilla
4427,2015-09-22,2,Choque,0,0,18,"(11.0026219, -74.8091219)",0,0,Barranquilla
4428,2015-09-22,2,Choque,0,0,18,"(10.9289306, -74.8294914)",0,0,Barranquilla
4429,2015-09-22,2,Choque,0,0,7,"(10.9589361, -74.8123293)",0,0,Barranquilla
4430,2015-09-22,2,Choque,0,0,7,"(10.9833017, -74.8032032)",0,0,Barranquilla
4431,2015-09-22,2,Choque,0,0,8,"(11.0011462, -74.7920875)",0,0,Barranquilla
4432,2015-09-22,2,Choque,0,0,8,,0,0,Barranquilla
4433,2015-09-22,2,Atropello,2,0,8,,0,1,Barranquilla
4434,2015-09-22,2,Choque,0,0,10,"(11.0307828, -74.8662845)",0,0,Barranquilla
4435,2015-09-22,2,Choque,0,0,10,"(10.9926774, -74.8442704)",0,0,Barranquilla
4436,2015-09-22,2,Choque,0,0,11,"(10.9231047, -74.8067893)",0,0,Barranquilla
4437,2015-09-22,2,Choque,0,0,11,"(10.9868173, -74.7900113)",0,0,Barranquilla
4438,2015-09-22,2,Choque,0,0,11,"(10.9999194, -74.8239662)",0,0,Barranquilla
4439,2015-09-22,2,Choque,2,0,11,"(11.0064674, -74.8168216)",0,1,Barranquilla
4440,2015-09-22,2,Choque,0,0,11,,0,0,Barranquilla
4441,2015-09-22,2,Choque,0,0,12,"(10.9572524, -74.8938093)",0,0,Barranquilla
4442,2015-09-23,3,Choque,0,0,13,"(10.933987, -74.8264693)",0,0,Barranquilla
4443,2015-09-23,3,Choque,0,0,13,"(11.0177612, -74.8200086)",0,0,Barranquilla
4444,2015-09-23,3,Choque,0,0,17,,0,0,Barranquilla
4445,2015-09-23,3,Choque,0,0,18,,0,0,Barranquilla
4446,2015-09-23,3,Choque,2,0,18,,0,1,Barranquilla
4447,2015-09-23,3,Choque,0,0,6,"(10.9848524, -74.7984711)",0,0,Barranquilla
4448,2015-09-23,3,Choque,0,0,19,,0,0,Barranquilla
4449,2015-09-23,3,Choque,0,0,19,,0,0,Barranquilla
4450,2015-09-23,3,Choque,0,0,7,"(10.9526634, -74.854989)",0,0,Barranquilla
4451,2015-09-23,3,Choque,0,0,8,"(11.0058959, -74.817376)",0,0,Barranquilla
4452,2015-09-23,3,Choque,1,0,8,"(10.9436516, -74.8296713)",0,1,Barranquilla
4453,2015-09-23,3,Choque,0,0,8,"(11.0051225, -74.8116102)",0,0,Barranquilla
4454,2015-09-23,3,Choque,0,0,9,"(10.9810232, -74.7762661)",0,0,Barranquilla
4455,2015-09-23,3,Choque,0,0,22,,0,0,Barranquilla
4456,2015-09-23,3,Choque,0,0,11,"(10.9816374, -74.780858)",0,0,Barranquilla
4457,2015-09-23,3,Choque,0,0,11,"(11.0199347, -74.7994387)",0,0,Barranquilla
4458,2015-09-24,4,Choque,0,0,1,"(10.9468729, -74.825573)",0,0,Barranquilla
4459,2015-09-24,4,Choque,1,0,13,"(11.0375644, -74.8269314)",0,1,Barranquilla
4460,2015-09-24,4,Choque,0,0,14,,0,0,Barranquilla
4461,2015-09-24,4,Choque,0,0,14,"(10.9939529, -74.7872112)",0,0,Barranquilla
4462,2015-09-24,4,Choque,0,0,17,"(10.9999194, -74.8239662)",0,0,Barranquilla
4463,2015-09-24,4,Choque,0,0,7,,0,0,Barranquilla
4464,2015-09-24,4,Choque,0,0,7,"(10.9833017, -74.8032032)",0,0,Barranquilla
4465,2015-09-24,4,Choque,0,0,8,"(10.9999946, -74.8155181)",0,0,Barranquilla
4466,2015-09-24,4,Choque,0,0,8,"(10.9840002, -74.7830133)",0,0,Barranquilla
4467,2015-09-24,4,Choque,0,0,9,,0,0,Barranquilla
4468,2015-09-24,4,Choque,0,0,21,"(10.996618, -74.7833315)",0,0,Barranquilla
4469,2015-09-24,4,Choque,0,0,21,"(10.9810232, -74.7762661)",0,0,Barranquilla
4470,2015-09-24,4,Choque,0,0,10,"(10.9620701, -74.7938535)",0,0,Barranquilla
4471,2015-09-24,4,Choque,0,0,10,"(10.997944, -74.7947032)",0,0,Barranquilla
4472,2015-09-24,4,Choque,0,0,12,"(11.020954, -74.8271642)",0,0,Barranquilla
4473,2015-09-24,4,Choque,0,0,12,"(10.9810232, -74.7762661)",0,0,Barranquilla
4474,2015-09-24,4,Choque,0,0,0,"(10.9810232, -74.7762661)",0,0,Barranquilla
4475,2015-09-25,5,Choque,0,0,13,"(10.9622031, -74.8071811)",0,0,Barranquilla
4476,2015-09-25,5,Choque,0,0,3,"(10.986942, -74.8146837)",0,0,Barranquilla
4477,2015-09-25,5,Choque,0,0,15,"(10.9289306, -74.8294914)",0,0,Barranquilla
4478,2015-09-25,5,Choque,0,0,15,"(10.9231047, -74.8067893)",0,0,Barranquilla
4479,2015-09-25,5,Choque,0,0,16,"(10.9840002, -74.7830133)",0,0,Barranquilla
4480,2015-09-25,5,Choque,0,0,17,,0,0,Barranquilla
4481,2015-09-25,5,Choque,0,0,18,,0,0,Barranquilla
4482,2015-09-25,5,Choque,0,0,7,"(10.9302154, -74.821693)",0,0,Barranquilla
4483,2015-09-25,5,Choque,0,0,19,,0,0,Barranquilla
4484,2015-09-25,5,Choque,0,0,7,,0,0,Barranquilla
4485,2015-09-25,5,Choque,0,0,19,"(11.0164847, -74.8289803)",0,0,Barranquilla
4486,2015-09-25,5,Choque,0,0,8,,0,0,Barranquilla
4487,2015-09-25,5,Choque,0,0,20,,0,0,Barranquilla
4488,2015-09-25,5,Choque,0,0,20,,0,0,Barranquilla
4489,2015-09-25,5,Choque,0,0,20,,0,0,Barranquilla
4490,2015-09-25,5,Choque,0,0,9,,0,0,Barranquilla
4491,2015-09-25,5,Choque,0,0,9,,0,0,Barranquilla
4492,2015-09-25,5,Choque,0,0,11,"(10.9621476, -74.82769)",0,0,Barranquilla
4493,2015-09-25,5,Choque,0,0,23,,0,0,Barranquilla
4494,2015-09-25,5,Choque,0,0,12,"(10.9264181, -74.8310553)",0,0,Barranquilla
4495,2015-09-26,6,Choque,0,0,13,,0,0,Barranquilla
4496,2015-09-26,6,Choque,0,0,1,,0,0,Barranquilla
4497,2015-09-26,6,Choque,0,0,13,"(11.0002603, -74.8061183)",0,0,Barranquilla
4498,2015-09-26,6,Choque,0,0,14,"(10.9429087, -74.7808888)",0,0,Barranquilla
4499,2015-09-26,6,Choque,0,0,14,,0,0,Barranquilla
4500,2015-09-26,6,Choque,0,0,14,,0,0,Barranquilla
4501,2015-09-26,6,Choque,0,0,15,"(10.994705, -74.8177614)",0,0,Barranquilla
4502,2015-09-26,6,Choque,0,0,15,"(10.9653111, -74.8030503)",0,0,Barranquilla
4503,2015-09-26,6,Choque,0,0,16,"(10.9796979, -74.7619085)",0,0,Barranquilla
4504,2015-09-26,6,Choque,0,0,5,,0,0,Barranquilla
4505,2015-09-26,6,Choque,0,0,17,"(11.0232253, -74.8690067)",0,0,Barranquilla
4506,2015-09-26,6,Choque,0,0,17,"(10.9833017, -74.8032032)",0,0,Barranquilla
4507,2015-09-26,6,Otro,0,0,19,"(10.975902, -74.7996251)",0,0,Barranquilla
4508,2015-09-26,6,Choque,0,0,7,"(10.9730594, -74.8398939)",0,0,Barranquilla
4509,2015-09-26,6,Choque,0,0,20,"(10.9810232, -74.7762661)",0,0,Barranquilla
4510,2015-09-26,6,Choque,0,0,8,"(10.9231047, -74.8067893)",0,0,Barranquilla
4511,2015-09-26,6,Choque,0,0,9,"(10.9895769, -74.778251)",0,0,Barranquilla
4512,2015-09-26,6,Choque,0,0,21,"(10.9810232, -74.7762661)",0,0,Barranquilla
4513,2015-09-26,6,Choque,0,0,9,"(10.9628738, -74.7771303)",0,0,Barranquilla
4514,2015-09-26,6,Choque,0,0,10,"(10.9906537, -74.7915763)",0,0,Barranquilla
4515,2015-09-26,6,Choque,0,0,0,"(11.006591, -74.8190752)",0,0,Barranquilla
4516,2015-09-27,7,Choque,0,0,13,,0,0,Barranquilla
4517,2015-09-27,7,Choque,1,0,1,"(10.97082, -74.7984474)",0,1,Barranquilla
4518,2015-09-27,7,Choque,0,0,13,"(10.9497481, -74.7998106)",0,0,Barranquilla
4519,2015-09-27,7,Choque,0,0,14,,0,0,Barranquilla
4520,2015-09-27,7,Choque,0,0,14,"(10.9803232, -74.7655152)",0,0,Barranquilla
4521,2015-09-27,7,Choque,0,0,15,"(10.9843815, -74.7766767)",0,0,Barranquilla
4522,2015-09-27,7,Choque,3,0,3,"(10.9749693, -74.77481077519273)",0,1,Barranquilla
4523,2015-09-27,7,Choque,0,0,16,"(10.9749693, -74.77481077519273)",0,0,Barranquilla
4524,2015-09-27,7,Choque,0,0,16,,0,0,Barranquilla
4525,2015-09-27,7,Choque,0,0,17,"(10.9268515, -74.8050402)",0,0,Barranquilla
4526,2015-09-27,7,Choque,0,0,19,"(10.9749693, -74.77481077519273)",0,0,Barranquilla
4527,2015-09-27,7,Choque,1,0,21,,0,1,Barranquilla
4528,2015-09-27,7,Choque,0,0,22,"(11.0298723, -74.8659803)",0,0,Barranquilla
4529,2015-09-27,7,Choque,0,0,11,,0,0,Barranquilla
4530,2015-09-28,1,Choque,1,0,15,"(10.9690689, -74.8142026)",0,1,Barranquilla
4531,2015-09-28,1,Choque,0,0,16,"(10.9690361, -74.8059663)",0,0,Barranquilla
4532,2015-09-28,1,Atropello,2,0,17,,0,1,Barranquilla
4533,2015-09-28,1,Choque,0,0,6,"(10.996618, -74.7833315)",0,0,Barranquilla
4534,2015-09-28,1,Choque,1,0,6,"(10.9653111, -74.8030503)",0,1,Barranquilla
4535,2015-09-28,1,Choque,0,0,19,"(10.9231047, -74.8067893)",0,0,Barranquilla
4536,2015-09-28,1,Choque,0,0,7,"(10.9810232, -74.7762661)",0,0,Barranquilla
4537,2015-09-28,1,Choque,0,0,7,"(10.9946226, -74.7811362)",0,0,Barranquilla
4538,2015-09-28,1,Choque,0,0,8,"(10.9361904, -74.8029881)",0,0,Barranquilla
4539,2015-09-28,1,Choque,0,0,20,,0,0,Barranquilla
4540,2015-09-28,1,Choque,0,0,8,"(10.9495336, -74.8338647)",0,0,Barranquilla
4541,2015-09-28,1,Atropello,1,0,9,"(10.9833017, -74.8032032)",0,1,Barranquilla
4542,2015-09-28,1,Choque,0,0,10,"(10.9840002, -74.7830133)",0,0,Barranquilla
4543,2015-09-28,1,Choque,0,0,12,,0,0,Barranquilla
4544,2015-09-28,1,Choque,0,0,12,"(10.9827205, -74.8183407)",0,0,Barranquilla
4545,2015-09-28,1,Choque,0,0,12,"(10.9816374, -74.780858)",0,0,Barranquilla
4546,2015-09-29,2,Choque,0,0,14,"(10.9815598, -74.8281696)",0,0,Barranquilla
4547,2015-09-29,2,Choque,0,0,15,"(10.9771825, -74.7955393)",0,0,Barranquilla
4548,2015-09-29,2,Choque,0,0,16,,0,0,Barranquilla
4549,2015-09-29,2,Choque,0,0,4,"(10.9402468, -74.7776869)",0,0,Barranquilla
4550,2015-09-29,2,Choque,1,0,17,,0,1,Barranquilla
4551,2015-09-29,2,Choque,0,0,18,"(10.9628073, -74.7766974)",0,0,Barranquilla
4552,2015-09-29,2,Choque,0,0,18,"(10.9289306, -74.8294914)",0,0,Barranquilla
4553,2015-09-29,2,Choque,0,0,6,"(10.9495336, -74.8338647)",0,0,Barranquilla
4554,2015-09-29,2,Choque,2,0,6,,0,1,Barranquilla
4555,2015-09-29,2,Choque,0,0,18,"(10.9882702, -74.777725)",0,0,Barranquilla
4556,2015-09-29,2,Choque,0,0,7,"(10.9402468, -74.7776869)",0,0,Barranquilla
4557,2015-09-29,2,Choque,0,0,7,"(11.0002603, -74.8061183)",0,0,Barranquilla
4558,2015-09-29,2,Choque,0,0,8,"(10.9840002, -74.7830133)",0,0,Barranquilla
4559,2015-09-29,2,Choque,0,0,9,"(10.9690689, -74.8142026)",0,0,Barranquilla
4560,2015-09-29,2,Choque,0,0,21,"(10.978902, -74.8402035)",0,0,Barranquilla
4561,2015-09-29,2,Choque,0,0,9,"(10.9913881, -74.8092916)",0,0,Barranquilla
4562,2015-09-29,2,Choque,0,0,11,"(10.976508, -74.8097671)",0,0,Barranquilla
4563,2015-09-29,2,Choque,0,0,12,"(10.9853001, -74.8112604)",0,0,Barranquilla
4564,2015-09-29,2,Choque,0,0,12,"(11.0128547, -74.816201)",0,0,Barranquilla
4565,2015-09-30,3,Choque,0,0,15,"(10.9580776, -74.8368204)",0,0,Barranquilla
4566,2015-09-30,3,Choque,0,0,16,"(10.9946226, -74.7811362)",0,0,Barranquilla
4567,2015-09-30,3,Choque,0,0,16,,0,0,Barranquilla
4568,2015-09-30,3,Choque,0,0,16,"(10.994705, -74.8177614)",0,0,Barranquilla
4569,2015-09-30,3,Choque,0,0,16,"(10.9690361, -74.8059663)",0,0,Barranquilla
4570,2015-09-30,3,Choque,0,0,18,"(10.960294399999999, -74.8001156)",0,0,Barranquilla
4571,2015-09-30,3,Choque,0,0,6,"(10.9458677, -74.8230053)",0,0,Barranquilla
4572,2015-09-30,3,Choque,0,0,19,"(10.9999946, -74.8155181)",0,0,Barranquilla
4573,2015-09-30,3,Choque,0,0,19,"(10.9282048, -74.8148232)",0,0,Barranquilla
4574,2015-09-30,3,Choque,0,0,7,,0,0,Barranquilla
4575,2015-09-30,3,Choque,0,0,7,"(10.9810232, -74.7762661)",0,0,Barranquilla
4576,2015-09-30,3,Choque,0,0,8,,0,0,Barranquilla
4577,2015-09-30,3,Choque,1,0,9,"(10.988364, -74.7768675)",0,1,Barranquilla
4578,2015-09-30,3,Choque,0,0,10,,0,0,Barranquilla
4579,2015-09-30,3,Choque,0,0,11,"(10.9622031, -74.8071811)",0,0,Barranquilla
4580,2015-09-30,3,Choque,0,0,12,"(10.9810232, -74.7762661)",0,0,Barranquilla
4581,2015-09-30,3,Choque,0,0,12,,0,0,Barranquilla
4582,2015-09-30,3,Choque,0,0,12,"(11.0375644, -74.8269314)",0,0,Barranquilla
4583,2015-10-01,4,Choque,0,0,13,"(10.9620701, -74.7938535)",0,0,Barranquilla
4584,2015-10-01,4,Choque,0,0,14,"(11.0035789, -74.797757)",0,0,Barranquilla
4585,2015-10-01,4,Choque,0,0,15,"(10.95509405, -74.8365175251017)",0,0,Barranquilla
4586,2015-10-01,4,Choque,0,0,16,,0,0,Barranquilla
4587,2015-10-01,4,Choque,0,0,17,"(10.9271024, -74.8050354)",0,0,Barranquilla
4588,2015-10-01,4,Choque,0,0,6,"(10.9947102, -74.7846087)",0,0,Barranquilla
4589,2015-10-01,4,Choque,0,0,18,"(10.9803232, -74.7655152)",0,0,Barranquilla
4590,2015-10-01,4,Choque,0,0,19,,0,0,Barranquilla
4591,2015-10-01,4,Choque,0,0,8,"(10.9231047, -74.8067893)",0,0,Barranquilla
4592,2015-10-01,4,Choque,0,0,8,,0,0,Barranquilla
4593,2015-10-01,4,Choque,0,0,8,"(11.0035789, -74.797757)",0,0,Barranquilla
4594,2015-10-01,4,Choque,0,0,21,"(10.9622031, -74.8071811)",0,0,Barranquilla
4595,2015-10-01,4,Choque,1,0,9,"(10.9999946, -74.8155181)",0,1,Barranquilla
4596,2015-10-01,4,Choque,0,0,11,"(10.9785239, -74.817413)",0,0,Barranquilla
4597,2015-10-01,4,Choque,1,0,12,,0,1,Barranquilla
4598,2015-10-01,4,Choque,0,0,12,"(11.01327895, -74.79814769651323)",0,0,Barranquilla
4599,2015-10-02,5,Choque,0,0,13,"(11.0232253, -74.8690067)",0,0,Barranquilla
4600,2015-10-02,5,Choque,1,0,15,"(10.9810232, -74.7762661)",0,1,Barranquilla
4601,2015-10-02,5,Choque,0,0,17,,0,0,Barranquilla
4602,2015-10-02,5,Choque,0,0,18,"(10.989516, -74.7836216)",0,0,Barranquilla
4603,2015-10-02,5,Choque,0,0,19,"(10.9995661, -74.8297906)",0,0,Barranquilla
4604,2015-10-02,5,Choque,0,0,8,"(11.0002603, -74.8061183)",0,0,Barranquilla
4605,2015-10-02,5,Choque,0,0,8,,0,0,Barranquilla
4606,2015-10-02,5,Choque,0,0,9,,0,0,Barranquilla
4607,2015-10-02,5,Choque,0,0,21,"(10.9347977, -74.823077)",0,0,Barranquilla
4608,2015-10-02,5,Choque,0,0,9,"(10.9840002, -74.7830133)",0,0,Barranquilla
4609,2015-10-02,5,Choque,0,0,10,"(11.0197057, -74.8234606)",0,0,Barranquilla
4610,2015-10-02,5,Choque,0,0,22,,0,0,Barranquilla
4611,2015-10-02,5,Choque,0,0,10,"(10.9764281, -74.8308465)",0,0,Barranquilla
4612,2015-10-02,5,Choque,0,0,23,"(11.0068102, -74.8016968)",0,0,Barranquilla
4613,2015-10-02,5,Choque,0,0,11,,0,0,Barranquilla
4614,2015-10-02,5,Choque,0,0,12,"(10.9844062, -74.8251475)",0,0,Barranquilla
4615,2015-10-02,5,Choque,0,0,12,"(10.9945128, -74.7830816)",0,0,Barranquilla
4616,2015-10-02,5,Choque,0,0,12,,0,0,Barranquilla
4617,2015-10-02,5,Choque,0,0,12,"(10.9220163, -74.8253391)",0,0,Barranquilla
4618,2015-10-03,6,Choque,2,0,13,"(10.9764281, -74.8308465)",0,1,Barranquilla
4619,2015-10-03,6,Choque,0,0,14,"(10.9833017, -74.8032032)",0,0,Barranquilla
4620,2015-10-03,6,Choque,0,0,15,"(10.9759772, -74.7953087)",0,0,Barranquilla
4621,2015-10-03,6,Choque,0,0,15,"(10.9764281, -74.8308465)",0,0,Barranquilla
4622,2015-10-03,6,Choque,0,0,15,"(10.9810232, -74.7762661)",0,0,Barranquilla
4623,2015-10-03,6,Choque,0,0,16,"(10.9310666, -74.8005824)",0,0,Barranquilla
4624,2015-10-03,6,Choque,0,0,16,"(11.0124658, -74.793412)",0,0,Barranquilla
4625,2015-10-03,6,Choque,0,0,5,"(10.9804367, -74.8069161)",0,0,Barranquilla
4626,2015-10-03,6,Choque,0,0,17,"(11.007997, -74.8024574)",0,0,Barranquilla
4627,2015-10-03,6,Choque,0,0,17,,0,0,Barranquilla
4628,2015-10-03,6,Choque,0,0,18,"(10.9455049, -74.8180866)",0,0,Barranquilla
4629,2015-10-03,6,Choque,0,0,18,"(10.9833017, -74.8032032)",0,0,Barranquilla
4630,2015-10-03,6,Choque,0,0,8,"(10.9749693, -74.77481077519273)",0,0,Barranquilla
4631,2015-10-03,6,Choque,0,0,9,"(10.9906537, -74.7915763)",0,0,Barranquilla
4632,2015-10-03,6,Choque,0,0,9,"(10.9810232, -74.7762661)",0,0,Barranquilla
4633,2015-10-03,6,Choque,0,0,10,,0,0,Barranquilla
4634,2015-10-03,6,Atropello,3,0,22,"(10.9926774, -74.8442704)",0,1,Barranquilla
4635,2015-10-03,6,Atropello,1,0,10,"(10.9495336, -74.8338647)",0,1,Barranquilla
4636,2015-10-03,6,Choque,0,0,12,,0,0,Barranquilla
4637,2015-10-03,6,Choque,0,0,12,,0,0,Barranquilla
4638,2015-10-03,6,Choque,2,0,0,,0,1,Barranquilla
4639,2015-10-04,7,Choque,0,0,15,"(10.9434892, -74.7836772)",0,0,Barranquilla
4640,2015-10-04,7,Choque,0,0,3,"(10.9434241, -74.8307449)",0,0,Barranquilla
4641,2015-10-04,7,Choque,0,0,16,"(11.0068102, -74.8016968)",0,0,Barranquilla
4642,2015-10-04,7,Choque,0,0,17,"(11.0196938, -74.8056695)",0,0,Barranquilla
4643,2015-10-04,7,Caida Ocupante,1,0,18,"(10.9749693, -74.77481077519273)",0,1,Barranquilla
4644,2015-10-04,7,Choque,0,0,19,"(11.0184066, -74.8358416)",0,0,Barranquilla
4645,2015-10-04,7,Choque,0,0,20,"(11.0013001, -74.81713039033045)",0,0,Barranquilla
4646,2015-10-04,7,Choque,0,0,9,"(11.0011462, -74.7920875)",0,0,Barranquilla
4647,2015-10-04,7,Choque,0,0,11,"(10.9887066, -74.8118416)",0,0,Barranquilla
4648,2015-10-05,1,Choque,0,0,13,"(10.9965879, -74.7913155)",0,0,Barranquilla
4649,2015-10-05,1,Choque,0,0,13,,0,0,Barranquilla
4650,2015-10-05,1,Atropello,2,0,2,"(10.9495336, -74.8338647)",0,1,Barranquilla
4651,2015-10-05,1,Choque,0,0,14,"(10.9999194, -74.8239662)",0,0,Barranquilla
4652,2015-10-05,1,Choque,0,0,3,,0,0,Barranquilla
4653,2015-10-05,1,Choque,0,0,15,"(10.9552869, -74.7778511)",0,0,Barranquilla
4654,2015-10-05,1,Choque,0,0,15,"(10.9857198, -74.7999602)",0,0,Barranquilla
4655,2015-10-05,1,Choque,0,0,16,"(10.9322982, -74.8066991)",0,0,Barranquilla
4656,2015-10-05,1,Choque,0,0,16,"(10.9302154, -74.821693)",0,0,Barranquilla
4657,2015-10-05,1,Choque,0,0,17,"(11.0311595, -74.8715625)",0,0,Barranquilla
4658,2015-10-05,1,Atropello,1,0,17,"(10.9329211, -74.8188259)",0,1,Barranquilla
4659,2015-10-05,1,Choque,0,0,17,"(10.9840002, -74.7830133)",0,0,Barranquilla
4660,2015-10-05,1,Choque,0,0,18,,0,0,Barranquilla
4661,2015-10-05,1,Choque,0,0,18,"(11.0197057, -74.8234606)",0,0,Barranquilla
4662,2015-10-05,1,Choque,0,0,18,"(10.9455049, -74.8180866)",0,0,Barranquilla
4663,2015-10-05,1,Choque,0,0,19,"(10.9231047, -74.8067893)",0,0,Barranquilla
4664,2015-10-05,1,Choque,0,0,7,"(10.9999194, -74.8239662)",0,0,Barranquilla
4665,2015-10-05,1,Choque,0,0,7,"(10.9763552, -74.8085488)",0,0,Barranquilla
4666,2015-10-05,1,Choque,1,0,7,"(10.962816, -74.7972107)",0,1,Barranquilla
4667,2015-10-05,1,Choque,0,0,8,"(10.982864, -74.8109216)",0,0,Barranquilla
4668,2015-10-05,1,Choque,0,0,20,"(11.0311595, -74.8715625)",0,0,Barranquilla
4669,2015-10-05,1,Choque,0,0,9,,0,0,Barranquilla
4670,2015-10-05,1,Choque,0,0,10,"(10.9988372, -74.81316730921199)",0,0,Barranquilla
4671,2015-10-05,1,Choque,0,0,12,"(10.9620701, -74.7938535)",0,0,Barranquilla
4672,2015-10-06,2,Choque,0,0,13,"(10.997944, -74.7947032)",0,0,Barranquilla
4673,2015-10-06,2,Choque,0,0,13,,0,0,Barranquilla
4674,2015-10-06,2,Choque,0,0,14,,0,0,Barranquilla
4675,2015-10-06,2,Choque,0,0,14,"(10.9791333, -74.8260025)",0,0,Barranquilla
4676,2015-10-06,2,Choque,0,0,15,,0,0,Barranquilla
4677,2015-10-06,2,Choque,0,0,16,"(10.9827205, -74.8183407)",0,0,Barranquilla
4678,2015-10-06,2,Choque,0,0,16,"(10.9749693, -74.77481077519273)",0,0,Barranquilla
4679,2015-10-06,2,Choque,0,0,17,,0,0,Barranquilla
4680,2015-10-06,2,Choque,0,0,18,"(11.006591, -74.8190752)",0,0,Barranquilla
4681,2015-10-06,2,Choque,0,0,7,,0,0,Barranquilla
4682,2015-10-06,2,Choque,0,0,7,"(10.9627869, -74.7972225)",0,0,Barranquilla
4683,2015-10-06,2,Choque,0,0,19,"(10.988364, -74.7768675)",0,0,Barranquilla
4684,2015-10-06,2,Choque,1,0,7,,0,1,Barranquilla
4685,2015-10-06,2,Otro,2,0,8,,0,1,Barranquilla
4686,2015-10-06,2,Choque,0,0,8,"(10.9810232, -74.7762661)",0,0,Barranquilla
4687,2015-10-06,2,Choque,0,0,21,"(10.9810232, -74.7762661)",0,0,Barranquilla
4688,2015-10-06,2,Choque,0,0,21,"(10.9690361, -74.8059663)",0,0,Barranquilla
4689,2015-10-06,2,Choque,0,0,10,,0,0,Barranquilla
4690,2015-10-06,2,Choque,0,0,10,,0,0,Barranquilla
4691,2015-10-06,2,Choque,0,0,11,,0,0,Barranquilla
4692,2015-10-06,2,Choque,0,0,12,"(11.0002111, -74.7989206)",0,0,Barranquilla
4693,2015-10-06,2,Choque,0,0,12,,0,0,Barranquilla
4694,2015-10-07,3,Choque,0,0,13,"(11.0011462, -74.7920875)",0,0,Barranquilla
4695,2015-10-07,3,Choque,0,0,2,,0,0,Barranquilla
4696,2015-10-07,3,Choque,0,0,16,,0,0,Barranquilla
4697,2015-10-07,3,Choque,0,0,16,"(10.9703184, -74.7746056)",0,0,Barranquilla
4698,2015-10-07,3,Choque,0,0,16,"(10.9999194, -74.8239662)",0,0,Barranquilla
4699,2015-10-07,3,Choque,0,0,16,,0,0,Barranquilla
4700,2015-10-07,3,Choque,0,0,6,"(10.9578712, -74.7999242)",0,0,Barranquilla
4701,2015-10-07,3,Choque,0,0,19,"(11.0184066, -74.8358416)",0,0,Barranquilla
4702,2015-10-07,3,Choque,0,0,8,"(10.9818429, -74.827061)",0,0,Barranquilla
4703,2015-10-07,3,Choque,0,0,8,,0,0,Barranquilla
4704,2015-10-07,3,Choque,0,0,20,,0,0,Barranquilla
4705,2015-10-07,3,Choque,0,0,21,"(10.9810232, -74.7762661)",0,0,Barranquilla
4706,2015-10-07,3,Choque,0,0,10,,0,0,Barranquilla
4707,2015-10-07,3,Choque,0,0,10,"(11.0002603, -74.8061183)",0,0,Barranquilla
4708,2015-10-07,3,Choque,0,0,11,"(11.0084989, -74.8307976)",0,0,Barranquilla
4709,2015-10-07,3,Choque,0,0,12,"(10.9999194, -74.8239662)",0,0,Barranquilla
4710,2015-10-07,3,Choque,0,0,12,"(11.0011462, -74.7920875)",0,0,Barranquilla
4711,2015-10-07,3,Choque,0,0,12,"(10.9843874, -74.7690596)",0,0,Barranquilla
4712,2015-10-07,3,Choque,0,0,12,"(10.9988372, -74.81316730921199)",0,0,Barranquilla
4713,2015-10-08,4,Choque,0,0,13,,0,0,Barranquilla
4714,2015-10-08,4,Choque,0,0,15,"(10.9289306, -74.8294914)",0,0,Barranquilla
4715,2015-10-08,4,Choque,0,0,15,"(10.9495336, -74.8338647)",0,0,Barranquilla
4716,2015-10-08,4,Choque,0,0,15,,0,0,Barranquilla
4717,2015-10-08,4,Choque,0,0,16,"(11.0103609, -74.8084969)",0,0,Barranquilla
4718,2015-10-08,4,Choque,0,0,8,,0,0,Barranquilla
4719,2015-10-08,4,Choque,0,0,8,"(10.9346917, -74.8277958)",0,0,Barranquilla
4720,2015-10-08,4,Choque,0,0,8,,0,0,Barranquilla
4721,2015-10-08,4,Choque,0,0,8,"(10.9552285, -74.8036749)",0,0,Barranquilla
4722,2015-10-08,4,Choque,0,0,21,"(10.9868173, -74.7900113)",0,0,Barranquilla
4723,2015-10-08,4,Choque,0,0,22,"(10.9685198, -74.8032)",0,0,Barranquilla
4724,2015-10-08,4,Choque,0,0,11,"(10.944936, -74.7898583)",0,0,Barranquilla
4725,2015-10-08,4,Choque,0,0,12,"(10.9749693, -74.77481077519273)",0,0,Barranquilla
