,LAT,LON,Cuenta
9558,6.24267776363,-75.5651861285,8
18765,6.27563909574,-75.5689731092,8
10881,6.24700068588,-75.5648688822,8
24792,6.29844694885,-75.5861883626,8
20372,6.28138821182,-75.5539531666,8
6657,6.23323460194,-75.5827359185,8
6658,6.23324163717,-75.608763012,8
15636,6.26177489459,-75.5608975056,8
10301,6.24514720591,-75.5815004571,8
4760,6.22566703496,-75.6043611708,8
6665,6.23324973508,-75.5810122545,8
20364,6.28136948707,-75.6125092001,8
23532,6.29274112761,-75.5945465477,8
1303,6.19772015157,-75.5568495951,8
18729,6.27552894631,-75.6265358401,8
16212,6.26408388025,-75.5633603056,8
13231,6.25373476371,-75.611467166,8
20263,6.28104845331,-75.6063800457,8
20965,6.2832998591,-75.5863174053,8
13577,6.25493796031,-75.6160261265,8
6629,6.23311153297,-75.5727754113,8
6110,6.23149194264,-75.5734963687,8
16128,6.26373687812,-75.5479158844,8
25491,6.30218780214,-75.5783461556,8
144,6.17447038162,-75.6506421042,8
12277,6.25051566528,-75.5998270669,8
4465,6.22410154332,-75.5964136368,8
4539,6.22454863108,-75.5657876814,8
20134,6.28055716061,-75.5462239595,8
4067,6.22178394087,-75.5920887068,8
12084,6.25006385342,-75.5748377743,8
15435,6.26101741137,-75.5929092845,8
15695,6.26199924845,-75.5496001588,8
18886,6.27602904877,-75.5626171124,8
18885,6.27602593825,-75.627724518,8
18881,6.27601200518,-75.6407429074,8
4049,6.22167816687,-75.6139378399,8
10370,6.24540516271,-75.5565088866,8
22946,6.29031593704,-75.5740415241,8
20941,6.28325557138,-75.5538437871,8
6082,6.23144184269,-75.5758916391,8
15428,6.26098241578,-75.5901871809,8
10262,6.24505680189,-75.593913539,8
10266,6.24506797492,-75.6137466582,8
18849,6.27591872187,-75.5515944273,8
9598,6.24281227211,-75.5611186789,8
1201,6.19666653548,-75.5575774,8
18811,6.27580030765,-75.5965415535,8
4486,6.22418846282,-75.5772661317,8
20262,6.28104360071,-75.6060917605,8
25307,6.30101916968,-75.5588979227,8
13675,6.25528239646,-75.5570361934,8
20069,6.28030605931,-75.5654165933,8
22015,6.28696196111,-75.5469634861,8
9848,6.24373131558,-75.6092182046,8
19696,6.27894199994,-75.5657281878,8
10021,6.24429711679,-75.5906489749,8
19689,6.27889315994,-75.5536703265,8
6423,6.23242933825,-75.5768734557,8
446,6.18224137045,-75.5734690553,8
4211,6.22267809165,-75.5841705433,8
7805,6.23693146242,-75.6030872764,8
462,6.1823568217,-75.6613482415,8
24519,6.29689136798,-75.5807889801,8
6886,6.2339772488,-75.606776607,8
20756,6.28257647508,-75.5662650172,8
13903,6.25608733785,-75.6157736619,8
26664,6.30952642876,-75.5614801169,8
8005,6.23750923332,-75.5612231806,8
25437,6.30190689915,-75.5501063971,8
6408,6.23239736994,-75.552924333,8
10001,6.24419338812,-75.6074239207,8
4206,6.22267058115,-75.5687274363,8
13926,6.25615044205,-75.5850895719,8
26532,6.3084601994,-75.5585913601,8
6436,6.23245212166,-75.5768721654,8
385,6.18109288631,-75.5651590753,8
16007,6.2632605428,-75.569002888,8
23604,6.29302531642,-75.5739019286,8
9796,6.24357698043,-75.545627923,8
6453,6.23250763319,-75.5428504542,8
10521,6.24585711685,-75.5583189275,8
21917,6.28662022111,-75.5419842163,8
20806,6.28278397221,-75.5435259178,8
412,6.18150836961,-75.6545480852,8
23415,6.29236383772,-75.5531082525,8
10717,6.24653076459,-75.5528766969,8
7842,6.2370740908,-75.5720566596,8
19735,6.27911846666,-75.5967787325,8
19729,6.27909726391,-75.562399051,8
22481,6.28844520877,-75.5841059635,8
20789,6.28271649506,-75.5817497606,8
10534,6.2458993313,-75.5548462163,8
9885,6.24382491856,-75.5684991136,8
12375,6.25076309532,-75.5543734019,8
13636,6.25515955645,-75.6079034806,8
13842,6.25586779593,-75.5967236505,8
20710,6.28241970558,-75.606328941,8
6856,6.2338815708,-75.5546758787,8
25419,6.301789054,-75.5526861261,8
6829,6.23374779671,-75.5408310633,8
6371,6.23230298509,-75.5891819201,8
19498,6.27820713652,-75.5453774752,8
13843,6.2558759858,-75.5608346108,8
22628,6.2890332747,-75.587410705,8
9956,6.24406506471,-75.6068203085,8
15956,6.26306293774,-75.5495392698,8
9927,6.24398773954,-75.5485111093,8
13840,6.25586608125,-75.5524734,8
24697,6.29792252094,-75.5747158458,8
6836,6.23380174887,-75.5644511755,8
24155,6.29513732153,-75.5530348613,8
15929,6.26297608745,-75.5488548968,8
20700,6.28239768689,-75.5644797382,8
572,6.18404547181,-75.6476336349,8
15888,6.26283016972,-75.552853386,8
12049,6.25000338752,-75.5614741641,8
621,6.18469089403,-75.5675932445,8
4613,6.22495027857,-75.5980093978,8
6406,6.23239479683,-75.5528747332,8
10558,6.24600595904,-75.6096052974,8
13352,6.25411624258,-75.5842812061,8
19427,6.27797489875,-75.6349169687,8
10571,6.24603391434,-75.5746161103,8
4244,6.22279843412,-75.5745624957,8
9905,6.24392016539,-75.5540485244,8
638,6.185039242,-75.6551428294,8
20727,6.28249105021,-75.573363553,8
502,6.18303149216,-75.6512228585,8
4249,6.2228379337,-75.6101090201,8
19601,6.278563964,-75.5516714278,8
624,6.18471595076,-75.5676516639,8
15881,6.26280259898,-75.5614132526,8
13362,6.2541405861,-75.5570082304,8
6318,6.23211264695,-75.5954317355,8
15942,6.2630161847,-75.5491589061,8
19785,6.27923827724,-75.550660334,8
7970,6.23741464087,-75.5547383418,8
21931,6.28666737035,-75.5735725181,8
13292,6.25396725423,-75.6155504813,8
13469,6.25451676619,-75.6165054707,8
10158,6.24472661773,-75.5526218696,8
26753,6.31042073771,-75.5611876831,8
16051,6.26343142744,-75.597092038,8
13985,6.2562781633,-75.6001666839,8
10448,6.24562401934,-75.6212108962,8
22466,6.28841513436,-75.569601495,8
4422,6.22394488777,-75.5916933807,8
9714,6.24325956093,-75.543629827,8
15482,6.26121495807,-75.5482162467,8
24648,6.29768596124,-75.5866401362,8
8087,6.23785002306,-75.5596834154,8
949,6.19193271704,-75.5553767991,8
941,6.19182802137,-75.5671832943,8
25261,6.30080656841,-75.553313051,8
15761,6.26226139012,-75.5482815083,8
9722,6.24328066521,-75.6026302242,8
19916,6.27973015097,-75.6419194353,8
6536,6.23278539953,-75.5441596088,8
13289,6.25396005106,-75.5768186208,8
26451,6.30783476069,-75.5822811778,8
981,6.19292978076,-75.5704605815,8
211,6.17526063173,-75.6389076533,8
16075,6.26353623136,-75.5531843793,8
20015,6.280121542,-75.5506929909,8
15741,6.2622037739,-75.5534131664,8
20502,6.28186642932,-75.5502256839,8
10423,6.24555145325,-75.5756071483,8
230,6.17562395964,-75.6403728849,8
15743,6.26220630086,-75.5449041595,8
1012,6.19370410653,-75.5624434829,8
1001,6.19343609517,-75.5762937554,8
241,6.17585830253,-75.5459271847,8
992,6.19311997614,-75.5708775149,8
242,6.17585852386,-75.6366782431,8
8093,6.23787069269,-75.5615889626,8
16054,6.26345785282,-75.5526073515,8
9691,6.24320636592,-75.6029403914,8
13652,6.25520694213,-75.5806246652,8
13971,6.25624541583,-75.5613858011,8
4158,6.22230850901,-75.5988800704,8
22918,6.29015648522,-75.5571851425,8
4687,6.22544149591,-75.5724980667,8
4179,6.22243830613,-75.5931619763,8
13697,6.25540351507,-75.5601510593,8
23592,6.29299573772,-75.5738455607,8
324,6.178089528,-75.6504299714,8
325,6.17811664708,-75.6504601278,8
6217,6.23182103142,-75.5531715887,8
22005,6.28693486018,-75.5382803318,8
6218,6.23182847016,-75.5397926054,8
21876,6.28642839036,-75.5779478615,8
24557,6.29715814379,-75.584575281,8
20560,6.28200332452,-75.5485103977,8
9775,6.24349863582,-75.6205466939,8
12244,6.25043492775,-75.6008621487,8
10489,6.24576379451,-75.5926539793,8
19176,6.2769783662,-75.6326790719,8
4583,6.22478205577,-75.5972552047,8
6230,6.23185515188,-75.5743888808,8
881,6.18998617907,-75.5634480774,8
7958,6.23739301773,-75.5710330998,8
15911,6.26293334425,-75.5673039806,8
890,6.19030667997,-75.5768689688,8
4159,6.22230955877,-75.6348347871,8
929,6.1915403052,-75.651574185,8
26465,6.30798025981,-75.5713301078,8
6933,6.23407221202,-75.5833989022,8
4395,6.2236929639,-75.5881246396,8
13680,6.25530189675,-75.5794730693,8
13684,6.25531486401,-75.5714057736,8
15787,6.26236939631,-75.5460606709,8
20859,6.28294944838,-75.5801757102,8
19895,6.27965922163,-75.6067374365,8
6201,6.23175956995,-75.6067552791,8
22922,6.29019511725,-75.5541059299,8
917,6.19120385964,-75.5766129903,8
8081,6.2378382082,-75.5717060747,8
19893,6.27965602538,-75.6067485389,8
9733,6.24331813017,-75.60102395,8
10117,6.24461919562,-75.5661160883,8
8167,6.238272736,-75.5510410413,8
15075,6.25968379669,-75.566343885,8
8173,6.23828718793,-75.5731137381,8
11411,6.24838881768,-75.5477624108,8
2505,6.20889167682,-75.5727619629,8
5440,6.22906458207,-75.581112802,8
22249,6.28755860763,-75.5808419239,8
22100,6.28716286265,-75.5728026915,8
25983,6.30488453126,-75.5693532731,8
2481,6.208743182,-75.5766193489,8
14703,6.25835287982,-75.5517383454,8
17630,6.27125289074,-75.5454130277,8
15222,6.26013770874,-75.5910528774,8
3435,6.21538415521,-75.5531165959,8
22258,6.28758866714,-75.5885375117,8
17637,6.27129196809,-75.5503011354,8
2458,6.2086312702,-75.5701272699,8
21359,6.28464293071,-75.5580174087,8
2451,6.20860171211,-75.557443767,8
8945,6.2405591219,-75.5977009691,8
24056,6.29478539948,-75.5565841775,8
17661,6.27141289398,-75.5464129021,8
8959,6.24059183778,-75.5749249492,8
8962,6.24060124253,-75.5430815123,8
4970,6.22680914768,-75.6056500399,8
26005,6.30506020469,-75.5603115416,8
17690,6.27159400799,-75.5456212211,8
26022,6.30517021555,-75.5559836997,8
26023,6.30517638142,-75.5532334326,8
2358,6.20775680073,-75.560922203,8
16646,6.26596614581,-75.5348991514,8
22778,6.28962327321,-75.6121144942,8
3410,6.21517315329,-75.5728769764,8
2531,6.20903524661,-75.5789487303,8
2611,6.20961725019,-75.5724226607,8
8836,6.24016858674,-75.5924410625,8
2649,6.20998360589,-75.5871714048,8
25948,6.30471533465,-75.5602191329,8
5012,6.22701845149,-75.6017916736,8
11565,6.24885062549,-75.571222837,8
3366,6.21485756942,-75.5594280741,8
2640,6.2099241107,-75.5879685549,8
22791,6.28966657822,-75.5762024435,8
7381,6.23555126752,-75.5628844955,8
23962,6.29442348752,-75.5485716913,8
2626,6.2097458343,-75.6053552629,8
2623,6.20967787485,-75.586605717,8
14760,6.25854538537,-75.5505283672,8
22872,6.28993999482,-75.577126698,8
16739,6.26640153815,-75.6138444646,8
5394,6.22884998455,-75.5582283776,8
17544,6.27073788775,-75.552500696,8
7370,6.2355279342,-75.5735623662,8
8871,6.24030766675,-75.5598638525,8
12848,6.25224773983,-75.6040591658,8
2569,6.20925927838,-75.5855822007,8
3392,6.21506022117,-75.5771952747,8
8883,6.24040522433,-75.5505789783,8
8887,6.24042149362,-75.5601465556,8
17589,6.27103104599,-75.5940854673,8
8891,6.24044918112,-75.5519916545,8
4962,6.22678685033,-75.6016385292,8
16642,6.26594084548,-75.5594461533,8
3634,6.21817177105,-75.5720458353,8
9005,6.24074397572,-75.5688403516,8
7264,6.23518156496,-75.5493123748,8
11342,6.24824080864,-75.5726882309,8
12301,6.25058933481,-75.5624033791,8
2215,6.20653052493,-75.5837028647,8
22289,6.28773428536,-75.5744973198,8
11333,6.24822367583,-75.5790196293,8
12981,6.25272640531,-75.5672869884,8
26074,6.30555049527,-75.5519049703,8
17902,6.27253949516,-75.6100129867,8
21696,6.28589192437,-75.5579902245,8
22303,6.28777629979,-75.5425358303,8
2172,6.20621385627,-75.5723202069,8
17920,6.27258482904,-75.5477560117,8
7648,6.23641428415,-75.6027541751,8
9117,6.24121468316,-75.6045363963,8
3612,6.21791491453,-75.5963163843,8
2138,6.20599019234,-75.5869857019,8
25181,6.30038527849,-75.5734178027,8
3618,6.21803556617,-75.5646359006,8
3621,6.21806134459,-75.5614145434,8
2129,6.20595569096,-75.5501885491,8
14533,6.25785013709,-75.5666215361,8
9126,6.24125825052,-75.5535338427,8
4920,6.22662838203,-75.5832501336,8
17966,6.27278292583,-75.5488054111,8
16561,6.26552347392,-75.5449166771,8
17976,6.27282795733,-75.5713858351,8
9068,6.24096390331,-75.6033289249,8
14596,6.25800709791,-75.6098166543,8
4939,6.22668600319,-75.5162558512,8
14626,6.25811363415,-75.5628897572,8
23201,6.29141965255,-75.5578027742,8
17757,6.27197193813,-75.5595009418,8
14648,6.25818794557,-75.5951976339,8
17760,6.272010965,-75.5544188372,8
14646,6.25818687494,-75.5951927527,8
14645,6.25817987528,-75.6034100688,8
21326,6.28453977943,-75.5913643052,8
16239,6.26418379289,-75.5416802638,8
17781,6.27210313582,-75.5715855877,8
17782,6.27211157864,-75.5715412555,8
12939,6.25256365758,-75.6171101418,8
2302,6.20736443973,-75.5637403306,8
17796,6.27219448367,-75.5605270102,8
17842,6.27234119063,-75.5489220655,8
3544,6.21700974892,-75.586420116,8
24952,6.29930294132,-75.5488857315,8
9048,6.24091578756,-75.5729630187,8
11356,6.24826440522,-75.5809003234,8
12957,6.25266553435,-75.6039068098,8
3562,6.21720335909,-75.5745688854,8
7277,6.23520723106,-75.5434439409,8
2257,6.20701584087,-75.5548697755,8
9060,6.24093967441,-75.5916180002,8
17839,6.27233438064,-75.5725320924,8
17840,6.27233594979,-75.5989317009,8
21305,6.28450629274,-75.5544220658,8
25022,6.29963374128,-75.5494810386,8
17493,6.27038458715,-75.5503899217,8
3356,6.21480047753,-75.6016760773,8
23150,6.29114498679,-75.5437451098,8
24311,6.29586426213,-75.5855017134,8
8625,6.23960024217,-75.5653713912,8
11717,6.24916854072,-75.5451556917,8
7502,6.2359357245,-75.5609906656,8
23108,6.29093710376,-75.5563709253,8
25090,6.2999298206,-75.5508474277,8
17120,6.26848977562,-75.5448789841,8
11710,6.24914933297,-75.5600602704,8
16930,6.26741847274,-75.5619682325,8
15117,6.25978389862,-75.5891716094,8
17124,6.26851783913,-75.5956003855,8
7484,6.2358538259,-75.6213523861,8
3207,6.2137412239,-75.5965260753,8
5200,6.2281103064,-75.583669064,8
2999,6.21228679844,-75.6021392674,8
5205,6.22813170958,-75.6005549262,8
21511,6.28533759429,-75.5515334763,8
14956,6.25925551219,-75.5489594808,8
3208,6.21375408697,-75.58251074,8
3225,6.21380499942,-75.5783051985,8
17167,6.26872563607,-75.5596561909,8
22126,6.28722785042,-75.5646611297,8
7469,6.2358112087,-75.5581762645,8
5071,6.22743310804,-75.5688216264,8
17181,6.26874746561,-75.548889766,8
17207,6.26884973346,-75.5578384764,8
5068,6.22741292589,-75.5688620378,8
12679,6.25169710576,-75.6179548428,8
15003,6.25943890209,-75.6045879896,8
12677,6.25169490826,-75.603397764,8
17053,6.26808621599,-75.5428524537,8
3155,6.21349670506,-75.6019295774,8
15080,6.25970420049,-75.6139789021,8
21574,6.28555261374,-75.5956814252,8
25789,6.30392145238,-75.566982325,8
12634,6.25157248296,-75.5792695601,8
8591,6.2395278528,-75.5686253522,8
25780,6.30388552638,-75.5747913035,8
3115,6.21318978626,-75.5784253081,8
25797,6.30394233412,-75.5821881018,8
3109,6.2131209088,-75.6025339597,8
17034,6.26799949239,-75.550831942,8
17042,6.26805092,-75.5498050242,8
3176,6.21360095509,-75.5775160535,8
8622,6.2395940913,-75.579798193,8
5137,6.2276998505,-75.5928776169,8
15027,6.25951862938,-75.5787925951,8
25805,6.30397308356,-75.5708324942,8
17058,6.26810499556,-75.5483813447,8
15093,6.25972663238,-75.5707723999,8
17063,6.26813318435,-75.5488699765,8
8617,6.23958490797,-75.594073405,8
22849,6.28984866072,-75.5608922788,8
21545,6.28547733561,-75.5479096255,8
5148,6.22779597127,-75.6069343098,8
12631,6.25156450957,-75.6082341253,8
25812,6.30400554011,-75.5680825978,8
25860,6.3042685008,-75.5784178176,8
11793,6.24933408236,-75.61113113,8
12739,6.2518873909,-75.5615195838,8
2764,6.21073071452,-75.5730105859,8
17366,6.26961617659,-75.5434055363,8
3309,6.21453744568,-75.5470981909,8
2800,6.2109683431,-75.5751915958,8
14851,6.25889686334,-75.5801601339,8
22218,6.28745572264,-75.5812870995,8
11830,6.24948428102,-75.5731063977,8
17382,6.26968317764,-75.541199725,8
2783,6.21087656668,-75.5787087972,8
2781,6.21087011216,-75.5787534912,8
2776,6.21083130243,-75.599518939,8
11616,6.24898419289,-75.5769855691,8
3321,6.21459832787,-75.5576150712,8
5319,6.22858177151,-75.5991187112,8
8755,6.23996253995,-75.5612417343,8
5320,6.22858236185,-75.582968811,8
3325,6.21462782593,-75.6019887461,8
8786,6.24002961795,-75.5733513769,8
5331,6.22861536115,-75.606884742,8
21436,6.2849312601,-75.5874631035,8
8799,6.24008981589,-75.585366901,8
11595,6.24894521444,-75.5867564645,8
15172,6.25998771768,-75.5683156228,8
2705,6.2104177001,-75.5699275272,8
22109,6.28719532475,-75.5429527605,8
14808,6.25871373511,-75.6182108004,8
8813,6.2401173328,-75.5675050791,8
25049,6.29973669727,-75.5462755482,8
11823,6.24946072849,-75.5439155623,8
17227,6.26896611725,-75.5589111245,8
11666,6.24905957004,-75.5525697742,8
14912,6.25910349016,-75.6135294477,8
5059,6.22733870421,-75.5796999976,8
12742,6.25191612451,-75.6041378785,8
3271,6.21418367456,-75.5602946133,8
16833,6.26688531155,-75.5492046172,8
7449,6.23573841271,-75.5628115817,8
15140,6.25985709927,-75.5904649772,8
17253,6.26911669384,-75.5947926058,8
11674,6.24907380918,-75.5750701903,8
25745,6.30371019069,-75.5472340839,8
12616,6.25153085139,-75.5808998036,8
17292,6.26931790646,-75.5599143347,8
17299,6.26935236656,-75.5577002302,8
8740,6.23990957367,-75.5847015378,8
16827,6.26682336812,-75.5484712549,8
7431,6.23568368143,-75.5603867143,8
8735,6.23989921503,-75.5670867617,8
16825,6.26680968977,-75.5893896622,8
8736,6.23990052875,-75.5726523748,8
2851,6.21133446512,-75.5701954939,8
5278,6.22839816584,-75.56064809,8
5279,6.2284035299,-75.5605407008,8
22864,6.28990743797,-75.5626992882,8
8738,6.23990481351,-75.5846907746,8
12772,6.25202566608,-75.5631947051,8
17344,6.26956601233,-75.5762657393,8
3633,6.21815695826,-75.5951011679,8
21681,6.28583578253,-75.5567466038,8
13187,6.25350263595,-75.5593901329,8
23308,6.29191449577,-75.5539651511,8
1514,6.20011020769,-75.5904196828,8
24435,6.29644244636,-75.5522745097,8
21086,6.28360786795,-75.5783885896,8
11142,6.24773336933,-75.5774355762,8
23813,6.29377493466,-75.5900726706,8
1525,6.20022658705,-75.5635360664,8
18490,6.27483654261,-75.5506770544,8
8224,6.23843578444,-75.5380998012,8
16322,6.2645836251,-75.5682552171,8
7714,6.23660089558,-75.5901039607,8
24457,6.29656937219,-75.5553077933,8
25205,6.30047548522,-75.5557575539,8
24094,6.29489939484,-75.5412815731,8
22690,6.28926645777,-75.5639960441,8
18477,6.27480348389,-75.5564735283,8
11140,6.24772705534,-75.5844202811,8
7129,6.23467873474,-75.5745882099,8
7127,6.2346710534,-75.5713375845,8
13093,6.25317341078,-75.6262933173,8
11150,6.24776292161,-75.5798137081,8
21085,6.28360470288,-75.5647812902,8
4853,6.22628251895,-75.6035532353,8
5787,6.23041896461,-75.5744763159,8
14393,6.25737892939,-75.5688738212,8
3899,6.2205628972,-75.5661337207,8
18569,6.27504528625,-75.5453905754,8
18568,6.27504019063,-75.5456927492,8
1835,6.20311231636,-75.5851288044,8
8214,6.23840600526,-75.6085003184,8
12520,6.25122420368,-75.6226232273,8
26304,6.30701531703,-75.5721070195,8
15374,6.26080147669,-75.5661448766,8
13080,6.25309288394,-75.5900058614,8
5769,6.23032408843,-75.5731240569,8
9458,6.24235879364,-75.5539661019,8
5771,6.23032504036,-75.5501365797,8
5772,6.23033704319,-75.5774434676,8
18225,6.27372431792,-75.5803947122,8
24260,6.29561576772,-75.5706883549,8
24865,6.29886712645,-75.5822994158,8
1803,6.20274539575,-75.566046805,8
7147,6.23472185209,-75.5342625355,8
13166,6.25343145073,-75.5924409922,8
7122,6.23465312376,-75.5718907283,8
5747,6.23020910384,-75.6055139002,8
9404,6.24221770217,-75.5537985884,8
3835,6.22010639102,-75.5753781408,8
8241,6.23848154208,-75.606675572,8
9365,6.24208313722,-75.567232045,8
16342,6.2646543554,-75.5449962764,8
21122,6.28374560022,-75.5519890135,8
22704,6.28931956462,-75.5751250307,8
12014,6.24991542643,-75.5959251703,8
5866,6.23071437373,-75.5966081563,8
14257,6.25700463419,-75.597337599,8
26247,6.30666835117,-75.5790976949,8
25215,6.30051218041,-75.5798395927,8
1590,6.20085443502,-75.5938344869,8
9379,6.24212260061,-75.5625105902,8
8576,6.23950156109,-75.5668314408,8
26255,6.30670649801,-75.5583414555,8
14261,6.25701183648,-75.6148036462,8
9400,6.24221051442,-75.548162969,8
1621,6.20110035903,-75.5891982299,8
21768,6.28609892262,-75.5622334297,8
9360,6.24207465676,-75.5551009876,8
18449,6.27468737849,-75.5649458768,8
21741,6.28603132949,-75.5610150735,8
24827,6.29867772326,-75.5669958267,8
24853,6.29878742368,-75.572983193,8
22899,6.29004272536,-75.5844960497,8
18464,6.27474412049,-75.5758020061,8
23283,6.29181388076,-75.5785482687,8
26279,6.30691087356,-75.5533420544,8
1745,6.20214353376,-75.5922956766,8
11986,6.24983652887,-75.544232604,8
14332,6.25719010781,-75.6186235899,8
14330,6.2571875578,-75.5981618928,8
14324,6.25716813159,-75.6287598988,8
14241,6.25697098283,-75.5972835717,8
5833,6.23051473988,-75.578213685,8
21753,6.28607190865,-75.5616233675,8
12000,6.24987452535,-75.5946246058,8
11099,6.24761445261,-75.5752628791,8
11262,6.24802350214,-75.5994758727,8
1685,6.20164240541,-75.5650719747,8
18454,6.27470331129,-75.5730328183,8
12018,6.24993049385,-75.6060124119,8
1455,6.19951550455,-75.5930431153,8
18429,6.27458063659,-75.5646855773,8
16281,6.26436088893,-75.5424221657,8
24901,6.29907624462,-75.5669762743,8
3910,6.22060321009,-75.5661671659,8
18667,6.27534566257,-75.6161288161,8
26173,6.30620576673,-75.5585097025,8
1995,6.20462525385,-75.5689792253,8
3649,6.21835419623,-75.6006951374,8
1346,6.19841428399,-75.5593504141,8
3726,6.21909598595,-75.6355690791,8
14472,6.25765861333,-75.5988458268,8
21011,6.28343043633,-75.5587863072,8
6012,6.23123977371,-75.5324164547,8
9186,6.24147192558,-75.5984849754,8
4793,6.22586177976,-75.5759930632,8
2000,6.20466471434,-75.5486987074,8
4874,6.22648302481,-75.6057988632,8
16501,6.26526996037,-75.5553958503,8
1352,6.19849037439,-75.5632988868,8
11243,6.24797246703,-75.5821825959,8
1915,6.20395381165,-75.5787628114,8
16268,6.26427514167,-75.5515415789,8
8302,6.23868170658,-75.5690540294,8
1364,6.198653564,-75.5652886014,8
18619,6.27519552016,-75.5631217372,8
7173,6.23482948172,-75.5577329572,8
4872,6.22647562179,-75.5800119848,8
12446,6.25100210385,-75.6076343012,8
18173,6.27355945661,-75.5634023039,8
23757,6.29354125418,-75.5505782623,8
1994,6.20462322987,-75.5742145785,8
2068,6.20521874306,-75.5873711877,8
26121,6.30584707303,-75.5582237362,8
21017,6.28343672139,-75.5587375408,8
10972,6.24721265491,-75.5569545245,8
21230,6.28427113135,-75.6050719434,8
26125,6.30586242504,-75.5845024696,8
8337,6.23876511459,-75.5529509877,8
16551,6.26544501489,-75.5626126351,8
22320,6.2878117081,-75.5898377965,8
16545,6.26541807372,-75.5625498644,8
11254,6.24799496694,-75.5582323436,8
5707,6.23002891865,-75.6053677669,8
26320,6.30711312331,-75.5769223058,8
26165,6.30617060206,-75.5529959256,8
16546,6.2654217573,-75.5446006595,8
14400,6.25740109289,-75.5916777083,8
7882,6.2371692341,-75.5399874363,7
10957,6.24717327677,-75.5972148127,7
11645,6.24903827133,-75.5669258716,7
7738,6.23667175427,-75.5307494934,7
7430,6.2356824039,-75.5717840694,7
9413,6.24224302175,-75.5601325268,7
13540,6.25480626396,-75.5681707607,7
13161,6.25342545156,-75.5668997111,7
8199,6.23837116266,-75.5730829921,7
7734,6.23666041238,-75.5596808865,7
11005,6.24734555518,-75.5501185152,7
9411,6.24223786715,-75.5828137285,7
11736,6.24921113833,-75.5960263005,7
10317,6.24517679314,-75.5598277704,7
10455,6.24564446579,-75.6060642005,7
9393,6.24216928405,-75.5950212002,7
12784,6.25205314399,-75.5668690882,7
12488,6.25110628752,-75.5748732597,7
9529,6.24255321979,-75.5792186447,7
24205,6.29537777285,-75.5722933357,7
8580,6.23950589688,-75.5447386298,7
8759,6.2399697171,-75.5755028495,7
23014,6.29057329257,-75.5552085439,7
8573,6.2394996326,-75.5710558662,7
22603,6.2889207473,-75.5810093547,7
8589,6.23952696931,-75.5668929391,7
23582,6.29294970597,-75.5879528577,7
12038,6.24998288791,-75.5388733729,7
7932,6.23730935951,-75.5673442139,7
9651,6.24304091546,-75.5569966512,7
9405,6.24222022714,-75.5641446435,7
22863,6.28990499012,-75.5840790895,7
8231,6.23845452384,-75.6074193731,7
11755,6.24925978407,-75.6023632536,7
23078,6.29083398275,-75.5502189323,7
10440,6.24560211675,-75.6060483597,7
12035,6.24997413201,-75.5997257727,7
13471,6.2545224819,-75.5534187072,7
12062,6.25002653918,-75.5389097188,7
10355,6.24536803344,-75.5539897081,7
6964,6.23414761031,-75.5427233904,7
10215,6.24490823496,-75.5842374232,7
9606,6.24284960701,-75.5610220362,7
8626,6.23960069331,-75.543515859,7
23774,6.29362792073,-75.548598453,7
11039,6.24742846795,-75.5585156675,7
11719,6.24917223563,-75.5451597671,7
10462,6.24566182195,-75.5838725525,7
7510,6.23596934238,-75.5916014755,7
8135,6.23809852113,-75.5619314244,7
9603,6.24282598896,-75.5506982985,7
9600,6.24281809912,-75.5579251131,7
10254,6.2450222724,-75.5587159503,7
8631,6.23961764217,-75.5783228547,7
12712,6.25180216319,-75.557345384,7
12079,6.2500495103,-75.5814787728,7
10906,6.24705477378,-75.5587386474,7
10247,6.24499992443,-75.558755183,7
9589,6.24277993653,-75.5564833623,7
24006,6.29457704182,-75.5786285651,7
23554,6.29279886994,-75.5732094402,7
8134,6.2380946535,-75.5673043364,7
23553,6.29278711711,-75.5628201224,7
24585,6.29731779338,-75.5537004365,7
10236,6.24497858276,-75.5533851809,7
12315,6.25061929165,-75.6215450451,7
7498,6.23591877759,-75.5323092052,7
10242,6.24499353222,-75.5920278333,7
11013,6.24736140095,-75.5784461692,7
7499,6.23592100596,-75.5322878925,7
24026,6.29466325088,-75.566325244,7
7755,6.23673111724,-75.5618592854,7
8624,6.23959991693,-75.577849641,7
9419,6.24225760427,-75.5834034792,7
12737,6.25187646344,-75.5644268216,7
23119,6.29100324511,-75.5802981179,7
10277,6.2450857732,-75.5563867611,7
10898,6.24704652757,-75.5578787263,7
12310,6.25061350775,-75.6039303081,7
10984,6.24726540112,-75.5628729616,7
24487,6.29671659103,-75.5763716256,7
12747,6.25192608705,-75.5768078579,7
9493,6.24246063396,-75.5969931861,7
12618,6.25153674896,-75.5585686863,7
10196,6.24484978079,-75.5627944259,7
9618,6.24289775063,-75.5537040158,7
12083,6.25006336737,-75.5439293457,7
10358,6.24537232424,-75.595653992,7
9567,6.24271278252,-75.5838013419,7
13202,6.25357457907,-75.6041743965,7
11723,6.24917926658,-75.5557207382,7
7728,6.23664093734,-75.5486309041,7
24574,6.29726088358,-75.5446775386,7
9434,6.24229716037,-75.5451988826,7
22591,6.2888606601,-75.5737559477,7
23762,6.29355870187,-75.58873273,7
7456,6.23576699395,-75.622727773,7
9608,6.24285581869,-75.5656748857,7
8669,6.23973550033,-75.5592381295,7
6722,6.23343043502,-75.5575644481,7
