,LAT,LON,Cuenta
396,10.9620521,-74.8315457,1
605,10.9815618,-74.8178478,1
397,10.9620644,-74.83841832327167,1
603,10.9815586,-74.8184693,1
400,10.9621651,-74.8399284,1
402,10.9622891,-74.7799896,1
600,10.9811218,-74.7757873,1
405,10.9623883,-74.7653456,1
406,10.9624093,-74.8134264,1
410,10.9628073,-74.7766974,1
412,10.9628738,-74.7771303,1
592,10.9807586,-74.819193,1
413,10.9631254,-74.8448387,1
415,10.9633185,-74.7736009,1
416,10.9635181,-74.7932153,1
419,10.963786299999999,-74.78954606019698,1
421,10.9638732,-74.7783763,1
583,10.9793759,-74.776577,1
425,10.9642551,-74.7765105,1
427,10.964333,-74.7922041,1
580,10.9792946,-74.7870652,1
578,10.9791703,-74.8200408,1
390,10.9616399,-74.8393017,1
386,10.9609934,-74.8393594,1
620,10.982534,-74.7657818,1
640,10.9841313,-74.8322576,1
656,10.9853529,-74.8111454,1
347,10.9582796,-74.7910531,1
348,10.9582801,-74.8618482,1
652,10.9851559,-74.7687816,1
651,10.9850413,-74.8304405,1
650,10.9849538,-74.7772122,1
350,10.9583328,-74.8640283,1
648,10.9848151,-74.821744,1
646,10.984574,-74.8120434,1
352,10.9584781,-74.7767927,1
642,10.984308,-74.7750485,1
355,10.9586823,-74.8623082,1
357,10.9587633,-74.8650825,1
381,10.9606145,-74.8600334,1
359,10.9589487,-74.8593893,1
361,10.9590208,-74.8627028,1
633,10.9833152,-74.8314696,1
370,10.959506300000001,-74.76604228364889,1
372,10.9601413,-74.7817544,1
630,10.98323895,-74.83523879613787,1
628,10.9831893,-74.83688249912923,1
373,10.9601608,-74.8033704,1
626,10.9829804,-74.8293011,1
374,10.9602576,-74.88810941902175,1
378,10.960367,-74.8038311,1
379,10.9604097,-74.8679554,1
430,10.9644429,-74.8588164,1
431,10.9645403,-74.8347253,1
574,10.979056,-74.8220398,1
489,10.9700642,-74.8405811,1
533,10.975866,-74.8465499,1
532,10.9756941,-74.8437068,1
474,10.9683729,-74.8156979,1
475,10.9684754,-74.7786364,1
528,10.975342,-74.83484604862508,1
1,10.9151417,-74.8292095,1
479,10.9688057,-74.7719639,1
480,10.9688688,-74.8037862,1
483,10.9691819,-74.8367093,1
484,10.9693336,-74.819274,1
520,10.9744284,-74.7765373,1
519,10.9741385,-74.8253801,1
515,10.9732684,-74.8267688,1
470,10.9680713,-74.8219998,1
490,10.9702474,-74.8140834,1
512,10.9730141,-74.7951691,1
511,10.9729963,-74.8074472,1
509,10.9726095,-74.7882215,1
495,10.97083395,-74.79982002296333,1
507,10.9722321,-74.811687,1
506,10.9721017,-74.8298952,1
505,10.9720141,-74.8076897,1
504,10.9718853,-74.8415567,1
503,10.971812,-74.815591,1
496,10.9710522,-74.8365908,1
497,10.9711113,-74.8152105,1
473,10.9682087,-74.831929,1
536,10.9759699,-74.7627715,1
573,10.9790169,-74.8395304,1
453,10.9667726,-74.7916481,1
432,10.96462625,-74.80778403456284,1
434,10.9647474,-74.8394456,1
435,10.9648443,-74.8337322,1
567,10.9785,-74.7753234,1
566,10.9783337,-74.8428956,1
438,10.964982,-74.7819624,1
564,10.9781458,-74.844461,1
563,10.97812415,-74.83675300115362,1
562,10.9780696,-74.7771345,1
561,10.9780407,-74.8168248,1
558,10.9778332,-74.7612589,1
557,10.9778077,-74.837624,1
456,10.9670662,-74.80068604953829,1
469,10.9680702,-74.76528982965351,1
550,10.9771332,-74.7756074,1
457,10.9670675,-74.8416923,1
459,10.9673281,-74.788069,1
547,10.9767889,-74.7762953,1
460,10.9674011,-74.7732338,1
461,10.9674352,-74.7658257,1
462,10.9675927,-74.76222785318333,1
463,10.9675941,-74.7868472,1
465,10.9677733,-74.7988136,1
466,10.96790095,-74.79377884244371,1
540,10.976228,-74.805734,1
467,10.9680218,-74.8266959,1
342,10.9581751,-74.7924323,1
660,10.9855916,-74.8175274,1
339,10.9580729,-74.804107,1
252,10.9510947,-74.8018628,1
772,10.9946421,-74.78023535350877,1
240,10.9503258,-74.768592,1
242,10.9503495,-74.7689644,1
769,10.99441675,-74.81123246332436,1
767,10.9942014,-74.7893126,1
244,10.9505941,-74.8342047,1
764,10.9939728,-74.827929,1
763,10.9939529,-74.7872112,1
761,10.9936585,-74.7954338,1
250,10.9510235,-74.8050991,1
251,10.9510859,-74.7681961,1
758,10.9931966,-74.8149018,1
253,10.9512228,-74.7840318,1
233,10.9493791,-74.77027774390378,1
259,10.9515832,-74.795395,1
754,10.99288,-74.7876606148037,1
753,10.9928562,-74.8186595,1
752,10.9928262,-74.8069246,1
263,10.9518011,-74.8085879,1
750,10.9927597,-74.7892293,1
266,10.9522466,-74.7694845,1
748,10.992675,-74.77943553127568,1
270,10.9526498,-74.7705274,1
272,10.95267725,-74.78736589549254,1
745,10.9925316,-74.8459093,1
744,10.9922749,-74.8215292,1
237,10.9498709,-74.8561956,1
500,10.9715262,-74.8438222,1
274,10.9527613,-74.8349775,1
791,10.996001,-74.7871013,1
804,10.9967962,-74.7931912,1
803,10.9966688,-74.81556185,1
209,10.9471625,-74.8298996,1
800,10.9965427,-74.8042262,1
799,10.9963495,-74.8068027,1
215,10.947662,-74.8313116,1
797,10.9961852,-74.8439066,1
796,10.9961663,-74.7919069,1
217,10.9476707,-74.7708145,1
794,10.9960657,-74.7912779,1
793,10.9960306,-74.826935,1
792,10.9960152,-74.7824885,1
219,10.9478785,-74.8108293,1
227,10.9489485,-74.7961137,1
789,10.9958276,-74.8132618,1
788,10.9957267,-74.7945991,1
221,10.948126649999999,-74.81616036666667,1
786,10.9954699,-74.7876828,1
223,10.9483312,-74.7934824,1
784,10.9954392,-74.7959646,1
783,10.9953697,-74.7913411,1
782,10.9953527,-74.8224111,1
224,10.9483429,-74.8027325,1
779,10.99482495,-74.7806429058486,1
226,10.9484387,-74.8262425,1
777,10.9947204,-74.7838991,1
743,10.9922103,-74.7973752,1
741,10.99206105,-74.77919846545302,1
335,10.9578189,-74.8580199,1
681,10.9871773,-74.7755042,1
695,10.9885363,-74.8096493,1
312,10.955982,-74.8042353,1
313,10.9560512,-74.8287841,1
314,10.9561815,-74.8115197,1
691,10.988277700000001,-74.81553914503806,1
316,10.956253,-74.8919567,1
321,10.95675005,-74.81726032726662,1
686,10.9876849,-74.8338673,1
685,10.9876022,-74.7964555,1
684,10.98754,-74.8077367,1
683,10.9873048,-74.8319067,1
682,10.9872989,-74.7685424,1
324,10.9571315,-74.8221718,1
698,10.9885706,-74.8081082,1
678,10.986845899999999,-74.77838802367937,1
329,10.9572525,-74.8598735,1
675,10.9866288,-74.8342268,1
330,10.9573107,-74.8174685,1
331,10.9573404,-74.8304862,1
671,10.986368599999999,-74.77866053559029,1
332,10.9574243,-74.8652476,1
333,10.9574923,-74.7879893,1
668,10.9861208,-74.7804529,1
667,10.9861184,-74.8209665,1
665,10.98596405,-74.81305259088563,1
664,10.98589885,-74.81275915316681,1
310,10.9557317,-74.7991502,1
308,10.95566655,-74.83537464901411,1
739,10.9918332,-74.7920317,1
293,10.9548339,-74.8352132,1
276,10.9530221,-74.8284787,1
737,10.9916847,-74.7891849,1
277,10.9531285,-74.83095284666288,1
735,10.9915876,-74.7809749,1
278,10.9531666,-74.8182041,1
284,10.9535977,-74.8548894,1
728,10.9911567,-74.8041919,1
727,10.9910956,-74.8288872,1
725,10.9908938,-74.8501054,1
286,10.9537934,-74.8533858,1
288,10.9542925,-74.8095712,1
722,10.9902757,-74.7948598,1
720,10.99003905,-74.81372214523944,1
700,10.9890183,-74.8249124,1
294,10.9550502,-74.8532394,1
299,10.95523,-74.7983999,1
302,10.955336,-74.8465655,1
304,10.9554454,-74.7734038,1
306,10.9555415,-74.7692338,1
709,10.989412,-74.8008828,1
707,10.9893909,-74.7832401,1
706,10.989380050000001,-74.81278025561127,1
705,10.989335050000001,-74.77901695745305,1
704,10.9892991,-74.8182038,1
702,10.989089,-74.786981,1
701,10.98905,-74.7692394,1
229,10.9491978,-74.860516,1
