,Fecha,DOW,Ciudad,Heridos,Cuenta Heridos,Muertos,Cuenta Muertos,Clase accidente,Hora,Clima
3251,2017-06-05 05:00:00,1,Norte de Santander,0,0.0,0,0.0,Choque,,Lluvia
3252,2017-08-17 05:00:00,4,Norte de Santander,1,1.0,1,1.0,Atropello,,Sol
3253,2017-10-22 05:00:00,7,Norte de Santander,0,0.0,0,0.0,Choque,,Normal
3254,2018-01-12 05:00:00,5,Norte de Santander,1,1.0,0,0.0,Choque,,Seca
3255,2018-01-12 05:00:00,5,Norte de Santander,1,1.0,0,0.0,Choque,,Seca
3256,2018-01-19 05:00:00,5,Norte de Santander,1,1.0,0,0.0,Volcamiento,,Niebla
3257,2018-03-07 05:00:00,3,Norte de Santander,1,2.0,0,0.0,Volcamiento,,Normal
3258,2018-03-07 05:00:00,3,Norte de Santander,1,2.0,0,0.0,Volcamiento,,Normal
3259,2018-03-24 05:00:00,6,Santander,0,0.0,0,0.0,Salida de la vía sin volcarse,,Normal
3260,2018-03-21 05:00:00,3,Santander,0,0.0,0,0.0,Choque,,Normal
3261,2018-03-03 05:00:00,6,Santander,1,1.0,0,0.0,Caída ocupante,,Normal
3262,2017-02-13 05:00:00,1,Santander,0,0.0,0,0.0,Caída ocupante,,Lluvia
3263,2017-03-01 05:00:00,3,Santander,1,1.0,0,0.0,Choque,,Sol
3264,2017-03-06 05:00:00,1,Santander,1,1.0,0,0.0,Atropello,,Sol
3265,2017-03-16 05:00:00,4,Santander,0,0.0,1,1.0,Choque,,Sol
3266,2017-03-25 05:00:00,6,Santander,1,1.0,0,0.0,Volcamiento,,Lluvia
3267,2017-04-21 05:00:00,5,Santander,0,0.0,0,0.0,Choque,,Seca
3268,2017-04-23 05:00:00,7,Santander,0,0.0,0,0.0,Caída ocupante,,Seca
3269,2017-05-10 05:00:00,3,Santander,0,0.0,0,0.0,Choque,,Sol
3270,2017-05-12 05:00:00,5,Santander,0,0.0,0,0.0,Volcamiento,,Lluvia
3271,2017-05-13 05:00:00,6,Santander,1,2.0,0,0.0,Volcamiento,,Normal
3272,2017-05-07 05:00:00,7,Santander,1,1.0,0,0.0,Volcamiento,,Normal
3273,2017-05-16 05:00:00,2,Santander,1,2.0,0,0.0,Volcamiento,,Normal
3274,2017-05-09 05:00:00,2,Santander,1,2.0,0,0.0,Choque,,Sol
3275,2017-06-18 05:00:00,7,Santander,0,0.0,0,0.0,Volcamiento,,Lluvia
3276,2017-06-21 05:00:00,3,Santander,0,0.0,0,0.0,Choque,,Sol
3277,2017-06-27 05:00:00,2,Santander,1,1.0,0,0.0,Volcamiento,,Normal
3278,2017-06-04 05:00:00,7,Santander,1,1.0,0,0.0,Caída ocupante,,Normal
3279,2017-06-16 05:00:00,5,Santander,1,1.0,0,0.0,Choque,,Normal
3280,2017-06-16 05:00:00,5,Santander,0,0.0,0,0.0,Choque,,Normal
3281,2017-07-14 05:00:00,5,Santander,1,1.0,0,0.0,Volcamiento,,Normal
3282,2017-07-04 05:00:00,2,Santander,0,0.0,0,0.0,Choque,,Normal
3283,2017-07-29 05:00:00,6,Santander,1,1.0,0,0.0,Caída ocupante,,Lluvia
3284,2017-07-23 05:00:00,7,Santander,0,0.0,0,0.0,Choque,,Normal
3285,2017-07-10 05:00:00,1,Santander,0,0.0,0,0.0,Choque,,Niebla
3286,2017-08-07 05:00:00,1,Santander,0,0.0,0,0.0,Volcamiento,,Normal
3287,2017-09-25 05:00:00,1,Santander,0,0.0,0,0.0,Volcamiento,,Normal
3288,2017-09-10 05:00:00,7,Santander,1,2.0,0,0.0,Caída ocupante,,Normal
3289,2017-09-04 05:00:00,1,Santander,1,1.0,0,0.0,Choque,,Normal
3290,2017-10-30 05:00:00,1,Santander,0,0.0,0,0.0,Choque,,Normal
3291,2017-10-02 05:00:00,1,Santander,0,0.0,0,0.0,Choque,,Normal
3292,2017-10-08 05:00:00,7,Santander,0,0.0,1,1.0,Choque,,Normal
3293,2017-10-01 05:00:00,7,Santander,1,1.0,0,0.0,Choque,,Normal
3294,2017-10-23 05:00:00,1,Santander,0,0.0,0,0.0,Choque,,Normal
3295,2017-11-25 05:00:00,6,Santander,0,0.0,0,0.0,Salida de la vía sin volcarse,,Normal
3296,2017-11-09 05:00:00,4,Santander,1,1.0,0,0.0,Atropello,,Normal
3297,2017-11-05 05:00:00,7,Santander,1,1.0,0,0.0,Choque,,Normal
3298,2017-11-14 05:00:00,2,Santander,0,0.0,0,0.0,Caída ocupante,,Lluvia
3299,2017-12-21 05:00:00,4,Santander,1,2.0,0,0.0,Choque,,Normal
3300,2017-12-20 05:00:00,3,Santander,0,0.0,0,0.0,Choque,,Normal
3301,2017-12-02 05:00:00,6,Santander,0,0.0,0,0.0,Choque,,Normal
3302,2017-12-31 05:00:00,7,Santander,1,1.0,0,0.0,Choque,,Normal
3303,2017-12-30 05:00:00,6,Santander,1,1.0,0,0.0,Caída ocupante,,Normal
3304,2018-01-10 05:00:00,3,Santander,1,1.0,0,0.0,Volcamiento,,Normal
3305,2018-01-10 05:00:00,3,Santander,1,1.0,0,0.0,Volcamiento,,Normal
3306,2018-01-13 05:00:00,6,Santander,0,0.0,0,0.0,Choque,,Normal
3307,2018-01-22 05:00:00,1,Santander,0,0.0,0,0.0,Volcamiento,,Normal
3308,2018-02-02 05:00:00,5,Santander,1,1.0,0,0.0,Choque,,Normal
3309,2016-12-31 05:00:00,6,Santander,0,0.0,1,1.0,Choque,,Sol
3310,2016-12-22 05:00:00,4,Santander,1,1.0,0,0.0,Choque,,Niebla
3311,2016-12-22 05:00:00,4,Santander,1,1.0,0,0.0,Choque,,Niebla
3312,2017-01-22 05:00:00,7,Santander,0,0.0,0,0.0,Salida de la vía sin volcarse,,Sol
3313,2017-01-07 05:00:00,6,Santander,1,23.0,1,1.0,Choque,,Sol
3314,2017-01-24 05:00:00,2,Santander,1,1.0,0,0.0,Atropello,,Sol
3315,2017-01-24 05:00:00,2,Santander,0,0.0,0,0.0,Volcamiento,,Niebla
3316,2017-01-24 05:00:00,2,Santander,0,0.0,0,0.0,Volcamiento,,Niebla
3317,2017-02-05 05:00:00,7,Santander,0,0.0,0,0.0,Volcamiento,,Normal
3318,2017-02-02 05:00:00,4,Santander,1,2.0,0,0.0,Volcamiento,,Normal
3319,2017-02-18 05:00:00,6,Santander,0,0.0,0,0.0,Choque,,Normal
3320,2018-03-16 05:00:00,5,Boyacá,1,1.0,0,0.0,Choque,,Normal
3321,2016-12-21 05:00:00,3,Boyacá,1,1.0,0,0.0,Choque,,Normal
3322,2017-01-30 05:00:00,1,Boyacá,1,1.0,0,0.0,Choque,,Normal
3323,2017-01-30 05:00:00,1,Boyacá,0,0.0,0,0.0,Choque,,Normal
3324,2017-11-16 05:00:00,4,Boyacá,0,0.0,0,0.0,Choque,,Normal
3325,2018-03-03 05:00:00,6,Boyacá,1,1.0,0,0.0,Choque,,Normal
3326,2018-03-05 05:00:00,1,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Normal
3327,2018-03-17 05:00:00,6,Boyacá,0,0.0,0,0.0,Choque,,Normal
3328,2018-03-18 05:00:00,7,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Lluvia
3329,2016-12-20 05:00:00,2,Boyacá,1,1.0,0,0.0,Choque,,Normal
3330,2017-01-17 05:00:00,2,Boyacá,1,1.0,1,1.0,Atropello,,Normal
3331,2017-01-17 05:00:00,2,Boyacá,1,1.0,0,0.0,Atropello,,Normal
3332,2017-05-04 05:00:00,4,Boyacá,1,1.0,0,0.0,Atropello,,Normal
3333,2017-06-08 05:00:00,4,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3334,2017-04-25 05:00:00,2,Boyacá,0,0.0,0,0.0,Volcamiento,,Lluvia
3335,2016-12-11 05:00:00,7,Boyacá,0,0.0,0,0.0,Choque,,Normal
3336,2016-12-25 05:00:00,7,Boyacá,0,0.0,0,0.0,Choque,,Normal
3337,2016-12-31 05:00:00,6,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3338,2017-01-01 05:00:00,7,Boyacá,0,0.0,0,0.0,Choque,,Normal
3339,2017-01-05 05:00:00,4,Boyacá,1,1.0,0,0.0,Choque,,Lluvia
3340,2017-01-09 05:00:00,1,Boyacá,0,0.0,0,0.0,Volcamiento,,Lluvia
3341,2017-01-09 05:00:00,1,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3342,2017-01-11 05:00:00,3,Boyacá,0,0.0,0,0.0,Volcamiento,,Lluvia
3343,2017-01-17 05:00:00,2,Boyacá,0,0.0,0,0.0,Volcamiento,,Normal
3344,2017-01-07 05:00:00,6,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3345,2017-01-07 05:00:00,6,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3346,2017-01-08 05:00:00,7,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3347,2017-01-08 05:00:00,7,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3348,2017-01-10 05:00:00,2,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3349,2017-01-18 05:00:00,3,Boyacá,0,0.0,0,0.0,Choque,,Normal
3350,2017-01-19 05:00:00,4,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Normal
3351,2017-01-20 05:00:00,5,Boyacá,0,0.0,0,0.0,Choque,,Normal
3352,2017-04-12 05:00:00,3,Boyacá,1,3.0,0,0.0,Atropello,,Lluvia
3353,2017-04-13 05:00:00,4,Boyacá,1,1.0,0,0.0,Choque,,Normal
3354,2017-04-13 05:00:00,4,Boyacá,1,4.0,0,0.0,Choque,,Normal
3355,2017-01-01 05:00:00,7,Boyacá,0,0.0,0,0.0,Choque,,Normal
3356,2017-02-18 05:00:00,6,Boyacá,0,0.0,0,0.0,Volcamiento,,Normal
3357,2017-04-07 05:00:00,5,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3358,2017-05-05 05:00:00,5,Boyacá,0,0.0,0,0.0,Volcamiento,,Normal
3359,2017-05-12 05:00:00,5,Boyacá,0,0.0,0,0.0,Choque,,Normal
3360,2017-05-14 05:00:00,7,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Lluvia
3361,2017-06-01 05:00:00,4,Boyacá,1,1.0,0,0.0,Choque,,Normal
3362,2017-06-09 05:00:00,5,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Lluvia
3363,2017-06-14 05:00:00,3,Boyacá,0,0.0,0,0.0,Choque,,Normal
3364,2017-06-23 05:00:00,5,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Normal
3365,2017-06-24 05:00:00,6,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Lluvia
3366,,,,0,,0,,,,
3367,2017-06-24 05:00:00,6,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Lluvia
3368,2017-06-28 05:00:00,3,Boyacá,0,0.0,0,0.0,Volcamiento,,Normal
3369,2017-06-04 05:00:00,7,Boyacá,1,1.0,0,0.0,Choque,,Normal
3370,2017-07-04 05:00:00,2,Boyacá,0,0.0,0,0.0,Choque,,Normal
3371,2017-07-05 05:00:00,3,Boyacá,1,1.0,0,0.0,Volcamiento,,Normal
3372,2017-07-08 05:00:00,6,Boyacá,1,1.0,0,0.0,Choque,,Lluvia
3373,2017-07-10 05:00:00,1,Boyacá,0,0.0,0,0.0,Choque,,Normal
3374,2017-07-15 05:00:00,6,Boyacá,0,0.0,0,0.0,Volcamiento,,Lluvia
3375,2017-07-20 05:00:00,4,Boyacá,1,4.0,0,0.0,Volcamiento,,Normal
3376,2017-07-23 05:00:00,7,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Lluvia
3377,2017-07-11 05:00:00,2,Boyacá,0,0.0,0,0.0,Choque,,Normal
3378,2017-07-26 05:00:00,3,Boyacá,1,1.0,0,0.0,Choque,,Normal
3379,2017-07-30 05:00:00,7,Boyacá,1,2.0,0,0.0,Choque,,Lluvia
3380,2017-08-12 05:00:00,6,Boyacá,1,1.0,0,0.0,Choque,,Lluvia
3381,2017-08-15 05:00:00,2,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3382,2017-08-18 05:00:00,5,Boyacá,1,1.0,0,0.0,Choque,,Lluvia
3383,2017-08-20 05:00:00,7,Boyacá,1,2.0,0,0.0,Choque,,Normal
3384,2017-08-17 05:00:00,4,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Lluvia
3385,2017-08-30 05:00:00,3,Boyacá,0,0.0,0,0.0,Volcamiento,,Normal
3386,2017-09-02 05:00:00,6,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Lluvia
3387,2017-09-04 05:00:00,1,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3388,2017-09-05 05:00:00,2,Boyacá,1,1.0,0,0.0,Choque,,Normal
3389,2017-08-06 05:00:00,7,Boyacá,1,17.0,1,1.0,Volcamiento,,Normal
3390,2017-09-08 05:00:00,5,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Lluvia
3391,2017-09-08 05:00:00,5,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Lluvia
3392,2017-09-08 05:00:00,5,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Lluvia
3393,2017-09-13 05:00:00,3,Boyacá,0,0.0,0,0.0,Volcamiento,,Normal
3394,2017-09-15 05:00:00,5,Boyacá,1,3.0,0,0.0,Volcamiento,,Lluvia
3395,2017-09-16 05:00:00,6,Boyacá,0,0.0,0,0.0,Choque,,Normal
3396,2017-09-18 05:00:00,1,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3397,2017-09-20 05:00:00,3,Boyacá,1,1.0,0,0.0,Salida de la vía sin volcarse,,Normal
3398,2017-09-30 05:00:00,6,Boyacá,0,0.0,0,0.0,Choque,,Normal
3399,2017-10-11 05:00:00,3,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Lluvia
3400,2017-10-12 05:00:00,4,Boyacá,0,0.0,0,0.0,Choque,,Normal
3401,2017-10-27 05:00:00,5,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3402,2017-10-29 05:00:00,7,Boyacá,1,3.0,0,0.0,Volcamiento,,Lluvia
3403,2017-10-06 05:00:00,5,Boyacá,0,0.0,0,0.0,Choque,,Normal
3404,2017-10-08 05:00:00,7,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3405,2017-10-21 05:00:00,6,Boyacá,1,1.0,0,0.0,Choque,,Normal
3406,2017-10-15 05:00:00,7,Boyacá,0,0.0,0,0.0,Choque,,Normal
3407,2017-11-01 05:00:00,3,Boyacá,1,1.0,0,0.0,Choque,,Sol
3408,2017-11-03 05:00:00,5,Boyacá,0,0.0,0,0.0,Volcamiento,,Lluvia
3409,2017-11-06 05:00:00,1,Boyacá,0,0.0,0,0.0,Volcamiento,,Lluvia
3410,2017-11-14 05:00:00,2,Boyacá,0,0.0,0,0.0,Volcamiento,,Normal
3411,2017-11-14 05:00:00,2,Boyacá,0,0.0,0,0.0,Choque,,Normal
3412,2017-11-12 05:00:00,7,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Normal
3413,2017-11-15 05:00:00,3,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3414,2017-11-15 05:00:00,3,Boyacá,0,0.0,0,0.0,Volcamiento,,Lluvia
3415,2017-11-05 05:00:00,7,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Lluvia
3416,2017-11-10 05:00:00,5,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3417,2017-11-17 05:00:00,5,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3418,2017-11-25 05:00:00,6,Boyacá,1,2.0,0,0.0,Choque,,Lluvia
3419,2017-11-30 05:00:00,4,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3420,2017-11-12 05:00:00,7,Boyacá,0,0.0,0,0.0,Choque,,Normal
3421,2017-12-06 05:00:00,3,Boyacá,0,0.0,0,0.0,Volcamiento,,Normal
3422,2017-12-12 05:00:00,2,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Lluvia
3423,2017-12-20 05:00:00,3,Boyacá,0,0.0,0,0.0,Volcamiento,,Sol
3424,2017-12-22 05:00:00,5,Boyacá,0,0.0,0,0.0,Atropello,,Normal
3425,2017-12-24 05:00:00,7,Boyacá,0,0.0,0,0.0,Volcamiento,,Normal
3426,2017-12-26 05:00:00,2,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Lluvia
3427,2017-12-27 05:00:00,3,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Lluvia
3428,2017-12-27 05:00:00,3,Boyacá,1,1.0,0,0.0,Choque,,Lluvia
3429,2017-12-28 05:00:00,4,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Lluvia
3430,2017-12-28 05:00:00,4,Boyacá,1,3.0,0,0.0,Choque,,Lluvia
3431,2017-12-29 05:00:00,5,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Normal
3432,2017-12-30 05:00:00,6,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Lluvia
3433,2017-12-22 05:00:00,5,Boyacá,0,0.0,1,1.0,Atropello,,Normal
3434,2018-01-01 05:00:00,1,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Normal
3435,2018-01-02 05:00:00,2,Boyacá,0,0.0,0,0.0,Volcamiento,,Normal
3436,2018-01-03 05:00:00,3,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3437,2018-01-08 05:00:00,1,Boyacá,1,1.0,0,0.0,Choque,,Lluvia
3438,2018-01-08 05:00:00,1,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3439,2018-01-08 05:00:00,1,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3440,2018-01-09 05:00:00,2,Boyacá,0,0.0,0,0.0,Volcamiento,,Normal
3441,2018-01-13 05:00:00,6,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3442,2018-01-28 05:00:00,7,Boyacá,0,0.0,0,0.0,Volcamiento,,Normal
3443,2018-01-29 05:00:00,1,Boyacá,0,0.0,0,0.0,Volcamiento,,Lluvia
3444,2018-01-02 05:00:00,2,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3445,2018-01-06 05:00:00,6,Boyacá,0,0.0,0,0.0,Choque,,Normal
3446,2018-01-29 05:00:00,1,Boyacá,1,2.0,0,0.0,Choque,,Seca
3447,2018-02-02 05:00:00,5,Boyacá,1,7.0,1,3.0,Volcamiento,,Lluvia
3448,2018-02-25 05:00:00,7,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Lluvia
3449,2018-02-10 05:00:00,6,Boyacá,0,0.0,0,0.0,Salida de la vía sin volcarse,,Normal
3450,2018-02-17 05:00:00,6,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3451,2018-02-15 05:00:00,4,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3452,2018-03-05 05:00:00,1,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3453,2018-03-23 05:00:00,5,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3454,2018-03-23 05:00:00,5,Boyacá,0,0.0,0,0.0,Volcamiento,,Lluvia
3455,2018-03-02 05:00:00,5,Boyacá,0,0.0,0,0.0,Choque,,Normal
3456,2018-03-04 05:00:00,7,Boyacá,0,0.0,0,0.0,Choque,,Lluvia
3457,2018-03-10 05:00:00,6,Boyacá,0,0.0,1,1.0,Choque,,Normal
3458,2018-03-18 05:00:00,7,Boyacá,0,0.0,0,0.0,Choque,,Normal
3459,2018-03-22 05:00:00,4,Boyacá,0,0.0,0,0.0,Choque,,Normal
3460,2018-03-31 05:00:00,6,Boyacá,1,1.0,0,0.0,Choque,,Lluvia
3461,2017-03-15 05:00:00,3,Risaralda,1,1.0,0,0.0,Choque,,Normal
3462,2017-05-06 05:00:00,6,Risaralda,1,1.0,1,1.0,Caída de carga,,Lluvia
3463,2017-06-02 05:00:00,5,Risaralda,0,0.0,0,0.0,Choque,,Normal
3464,2017-07-12 05:00:00,3,Risaralda,1,1.0,0,0.0,Caída ocupante,,Normal
3465,2017-07-22 05:00:00,6,Risaralda,1,1.0,0,0.0,Atropello,,Normal
3466,2017-09-10 05:00:00,7,Risaralda,1,1.0,0,0.0,Choque,,Normal
3467,2017-11-05 05:00:00,7,Risaralda,1,1.0,0,0.0,Choque,,Normal
3468,2017-11-15 05:00:00,3,Risaralda,0,0.0,0,0.0,Choque,,Normal
3469,2017-11-26 05:00:00,7,Risaralda,1,1.0,0,0.0,Caída ocupante,,Normal
3470,2017-12-01 05:00:00,5,Risaralda,0,0.0,0,0.0,Choque,,Normal
3471,2017-12-08 05:00:00,5,Risaralda,0,0.0,0,0.0,Choque,,Normal
3472,2017-01-25 05:00:00,3,Cundinamarca,1,1.0,0,0.0,Choque,,Seca
3473,2017-05-10 05:00:00,3,Cundinamarca,0,0.0,0,0.0,Choque,,Seca
3474,2017-08-18 05:00:00,5,Cundinamarca,0,0.0,1,1.0,Volcamiento,,Seca
3475,2017-05-12 05:00:00,5,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3476,2017-05-23 05:00:00,2,Cundinamarca,1,1.0,0,0.0,Choque,,Normal
3477,2017-05-24 05:00:00,3,Cundinamarca,0,0.0,0,0.0,Volcamiento,,Normal
3478,2017-05-28 05:00:00,7,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3479,2017-06-08 05:00:00,4,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3480,2017-06-09 05:00:00,5,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3481,2018-01-17 05:00:00,3,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3482,2018-01-19 05:00:00,5,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3483,2017-04-05 05:00:00,3,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3484,2017-04-06 05:00:00,4,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3485,2016-12-02 05:00:00,5,Cundinamarca,1,1.0,0,0.0,Choque,,Seca
3486,2016-12-03 05:00:00,6,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3487,2016-12-03 05:00:00,6,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3488,2016-12-03 05:00:00,6,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3489,2016-12-05 05:00:00,1,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3490,2016-12-06 05:00:00,2,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3491,2016-12-07 05:00:00,3,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3492,2016-12-09 05:00:00,5,Cundinamarca,0,0.0,0,0.0,Volcamiento,,Normal
3493,2016-12-10 05:00:00,6,Cundinamarca,1,1.0,0,0.0,Volcamiento,,Normal
3494,2016-12-12 05:00:00,1,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3495,2016-12-16 05:00:00,5,Cundinamarca,1,11.0,0,0.0,Choque,,Normal
3496,2016-12-17 05:00:00,6,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3497,2016-12-21 05:00:00,3,Cundinamarca,0,0.0,0,0.0,Volcamiento,,Lluvia
3498,2016-12-21 05:00:00,3,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3499,2016-12-23 05:00:00,5,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3500,2016-12-24 05:00:00,6,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3501,2016-12-25 05:00:00,7,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3502,2016-12-27 05:00:00,2,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3503,2016-12-27 05:00:00,2,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3504,2016-12-28 05:00:00,3,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3505,2016-12-28 05:00:00,3,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3506,2016-12-31 05:00:00,6,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3507,2016-12-31 05:00:00,6,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3508,2016-12-31 05:00:00,6,Cundinamarca,0,0.0,0,0.0,Volcamiento,,Lluvia
3509,2017-01-02 05:00:00,1,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3510,2017-01-04 05:00:00,3,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3511,2017-01-04 05:00:00,3,Cundinamarca,0,0.0,0,0.0,Volcamiento,,Normal
3512,2017-01-05 05:00:00,4,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3513,2017-01-05 05:00:00,4,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3514,2017-01-05 05:00:00,4,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3515,2017-01-07 05:00:00,6,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3516,2017-01-07 05:00:00,6,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3517,2017-01-07 05:00:00,6,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3518,2017-01-08 05:00:00,7,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3519,2017-01-08 05:00:00,7,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3520,2017-01-09 05:00:00,1,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3521,2017-01-10 05:00:00,2,Cundinamarca,1,1.0,0,0.0,Choque,,Normal
3522,2017-01-11 05:00:00,3,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3523,2017-01-16 05:00:00,1,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3524,2017-01-22 05:00:00,7,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3525,2017-01-26 05:00:00,4,Cundinamarca,0,0.0,0,0.0,Volcamiento,,Normal
3526,2017-02-08 05:00:00,3,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3527,2017-02-08 05:00:00,3,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3528,2017-02-10 05:00:00,5,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3529,2017-02-11 05:00:00,6,Cundinamarca,1,1.0,0,0.0,Choque,,Normal
3530,2017-02-15 05:00:00,3,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3531,2017-02-16 05:00:00,4,Cundinamarca,0,0.0,0,0.0,Volcamiento,,Normal
3532,2017-02-17 05:00:00,5,Cundinamarca,0,0.0,0,0.0,Volcamiento,,Lluvia
3533,2017-02-20 05:00:00,1,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3534,2017-02-21 05:00:00,2,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3535,2017-02-23 05:00:00,4,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3536,2017-03-01 05:00:00,3,Cundinamarca,0,0.0,0,0.0,Choque,,Normal
3537,2017-03-05 05:00:00,7,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3538,2017-03-10 05:00:00,5,Cundinamarca,0,0.0,0,0.0,Volcamiento,,Lluvia
3539,2017-03-15 05:00:00,3,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3540,2017-03-15 05:00:00,3,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3541,2017-03-16 05:00:00,4,Cundinamarca,0,0.0,0,0.0,Choque,,Lluvia
3542,2017-02-20 05:00:00,1,Santander,0,0.0,0,0.0,Choque,,Niebla
3543,2017-03-18 05:00:00,6,Santander,0,0.0,1,1.0,Atropello,,Normal
