,Fecha,DOW,Ciudad,Heridos,Cuenta Heridos,Muertos,Cuenta Muertos,Hora,Tipo de vehiculo,Barrio,Comuna
12875,2015-03-16,1,Bucaramanga,1,,0,,7,"('AUTOMOVIL', 'MOTO')",Altos del Cacique,16. LAGOS DEL CACIQUE
12876,2015-03-16,1,Bucaramanga,1,,0,,6,"('AUTOMOVIL', 'MOTO')",Comuneros,03. SAN FRANCISCO
12877,2015-03-16,1,Bucaramanga,1,,0,,11,"('AUTOMOVIL', 'MOTO')",Diamante II,10. PROVENZA
12878,2015-03-16,1,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'MOTO')",La Estrella,05. GARCIA ROVIRA
12879,2015-03-16,1,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'CAMIONETA')",Alarcón,03. SAN FRANCISCO
12880,2015-03-16,1,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'CAMIONETA')",Alarcón,03. SAN FRANCISCO
12881,2015-03-16,1,Bucaramanga,1,,0,,16,"('MOTO', 'OTRO')",Granada,04. OCCIDENTAL
12882,2015-03-16,1,Bucaramanga,1,,0,,17,"('PEATON', 'MOTO')",Kennedy,01. NORTE
12883,2015-03-16,1,Bucaramanga,1,,0,,18,"('MOTO',)",Centro,15. CENTRO
12884,2015-03-16,1,Bucaramanga,1,,0,,19,"('CAMIONETA', 'MOTO')",Nuevo Sotomayor,12. CABECERA DEL LLANO
12885,2015-03-16,1,Bucaramanga,1,,0,,10,"('MOTO',)",Centro,15. CENTRO
12886,2015-03-17,2,Bucaramanga,0,,0,,11,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
12887,2015-03-17,2,Bucaramanga,0,,0,,12,"('CAMIONETA', 'MOTO')",Ciudad Venecia,11. SUR
12888,2015-03-17,2,Bucaramanga,1,,0,,7,"('BUSETA', 'MOTO')",Comuneros,03. SAN FRANCISCO
12889,2015-03-17,2,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'VOLQUETA')",La Salle,06. LA CONCORDIA
12890,2015-03-17,2,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'BUS', 'CAMION')",Morrorico,14. MORRORICO
12891,2015-03-17,2,Bucaramanga,0,,0,,11,"('AUTOMOVIL', 'MOTO')",San Alonso,13. ORIENTAL
12892,2015-03-17,2,Bucaramanga,1,,0,,1,"('AUTOMOVIL',)",Diamante I,09. LA PEDREGOSA
12893,2015-03-17,2,Bucaramanga,0,,0,,17,"('AUTOMOVIL',)",Balcones del Kennedy,01. NORTE
12894,2015-03-17,2,Bucaramanga,1,,0,,12,"('BUSETA', 'VOLQUETA', 'MOTO')",Antonia Santos Centro,13. ORIENTAL
12895,2015-03-17,2,Bucaramanga,0,,0,,19,"('AUTOMOVIL', 'CAMPAERO')",Mutis,17. MUTIS
12896,2015-03-18,3,Bucaramanga,1,,0,,6,"('MICRO', 'MOTO')",La Concordia,06. LA CONCORDIA
12897,2015-03-18,3,Bucaramanga,1,,0,,7,"('AUTOMOVIL', 'MOTO')",El Tejar,16. LAGOS DEL CACIQUE
12898,2015-03-18,3,Bucaramanga,0,,0,,11,"('AUTOMOVIL', 'MOTO')",Puerta del Sol,12. CABECERA DEL LLANO
12899,2015-03-18,3,Bucaramanga,0,,0,,11,"('AUTOMOVIL', 'CAMIONETA')",Bucaramanga,08. SUROCCIDENTE
12900,2015-03-18,3,Bucaramanga,1,,0,,7,"('MOTO',)",Provenza,10. PROVENZA
12901,2015-03-18,3,Bucaramanga,0,,0,,13,"('CAMION',)",Norte Bajo,02. NORORIENTAL
12902,2015-03-19,4,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'OTRO')",PREDIO URBANO PUENTE EL BUENO,08. SUROCCIDENTE
12903,2015-03-19,4,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'VOLQUETA')",Alarcón,03. SAN FRANCISCO
12904,2015-03-19,4,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'CAMIONETA')",San Francisco,03. SAN FRANCISCO
12905,2015-03-19,4,Bucaramanga,1,,0,,8,"('BUSETA', 'MOTO')",PREDIO URBANO PUENTE EL BUENO,08. SUROCCIDENTE
12906,2015-03-19,4,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'CAMIONETA')",Cabecera del Llano,12. CABECERA DEL LLANO
12907,2015-03-19,4,Bucaramanga,1,,0,,9,"('PEATON', 'AUTOMOVIL', 'MOTO')",ZONA INDUSTRIAL DE CHIMITA,04. OCCIDENTAL
12908,2015-03-19,4,Bucaramanga,0,,0,,3,"('CAMION',)",Vijagual,01. NORTE
12909,2015-03-19,4,Bucaramanga,0,,0,,15,"('BUS',)",San Francisco,03. SAN FRANCISCO
12910,2015-03-20,5,Bucaramanga,0,,0,,10,"('CAMIONETA',)",Diamante II,10. PROVENZA
12911,2015-03-20,5,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'CAMIONETA')",Diamante II,10. PROVENZA
12912,2015-03-20,5,Bucaramanga,0,,0,,12,"('AUTOMOVIL',)",Provenza,10. PROVENZA
12913,2015-03-20,5,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'CAMIONETA')",Nuevo Sotomayor,12. CABECERA DEL LLANO
12914,2015-03-20,5,Bucaramanga,0,,0,,18,"('AUTOMOVIL', 'CAMIONETA')",Nuevo Sotomayor,12. CABECERA DEL LLANO
12915,2015-03-20,5,Bucaramanga,0,,0,,19,"('AUTOMOVIL', 'CAMION', 'VOLQUETA')",Granada,04. OCCIDENTAL
12916,2015-03-20,5,Bucaramanga,0,,0,,19,"('AUTOMOVIL',)",Bolarquí,12. CABECERA DEL LLANO
12917,2015-03-20,5,Bucaramanga,1,,0,,15,"('PEATON', 'MOTO')",Modelo,03. SAN FRANCISCO
12918,2015-03-20,5,Bucaramanga,1,,0,,17,"('PEATON', 'AUTOMOVIL')",ÁLVAREZ,13. ORIENTAL
12919,2015-03-20,5,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'CAMION')",Real de Minas,07. LA CIUDADELA
12920,2015-03-20,5,Bucaramanga,0,,0,,19,"('AUTOMOVIL',)",El Tejar,16. LAGOS DEL CACIQUE
12921,2015-03-20,5,Bucaramanga,1,,0,,19,"('CAMPAERO', 'MOTO')",Provenza,10. PROVENZA
12922,2015-03-20,5,Bucaramanga,1,,0,,23,"('AUTOMOVIL', 'MOTO')",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
12923,2015-03-21,6,Bucaramanga,1,,0,,6,"('MOTO',)",La Concordia,06. LA CONCORDIA
12924,2015-03-21,6,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'OTRO')",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
12925,2015-03-21,6,Bucaramanga,0,,0,,8,"('CAMIONETA', 'MICRO')",Mejoras Públicas,13. ORIENTAL
12926,2015-03-21,6,Bucaramanga,1,,0,,10,"('CAMIONETA', 'MOTO')",Diamante II,10. PROVENZA
12927,2015-03-21,6,Bucaramanga,1,,0,,20,"('AUTOMOVIL', 'MOTO')",Comuneros,03. SAN FRANCISCO
12928,2015-03-21,6,Bucaramanga,1,,0,,20,"('MOTO',)",Diamante II,10. PROVENZA
12929,2015-03-21,6,Bucaramanga,0,,0,,16,"('CAMIONETA', 'BUSETA')",Centro,15. CENTRO
12930,2015-03-21,6,Bucaramanga,0,,0,,18,"('AUTOMOVIL', 'CAMIONETA')",Universidad,03. SAN FRANCISCO
12931,2015-03-21,6,Bucaramanga,0,,0,,13,"('CAMPAERO', 'CAMION')",Villa Rosa,01. NORTE
12932,2015-03-21,6,Bucaramanga,0,,0,,9,"('CAMIONETA',)",San Alonso,13. ORIENTAL
12933,2015-03-21,6,Bucaramanga,0,,0,,12,"('BUS', 'MOTO')",Gaitán,04. OCCIDENTAL
12934,2015-03-21,6,Bucaramanga,0,,0,,2,"('AUTOMOVIL', 'MOTO')",Diamante II,10. PROVENZA
12935,2015-03-21,6,Bucaramanga,1,,0,,21,"('PEATON', 'CAMIONETA')",Ricaurte,06. LA CONCORDIA
12936,2015-03-21,6,Bucaramanga,1,,0,,14,"('AUTOMOVIL', 'MOTO')",Asturias,09. LA PEDREGOSA
12937,2015-03-21,6,Bucaramanga,1,,0,,16,"('AUTOMOVIL', 'CAMIONETA')",El Prado,13. ORIENTAL
12938,2015-03-22,7,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
12939,2015-03-22,7,Bucaramanga,1,,0,,8,"('PEATON', 'MOTO')",LA independencia,02. NORORIENTAL
12940,2015-03-22,7,Bucaramanga,0,,0,,8,"('AUTOMOVIL',)",Campo Hermoso,05. GARCIA ROVIRA
12941,2015-03-22,7,Bucaramanga,1,,0,,11,"('MOTO',)",Ciudadela Real de Minas,07. LA CIUDADELA
12942,2015-03-22,7,Bucaramanga,1,,0,,11,"('MOTO',)",Antonia Santos Centro,13. ORIENTAL
12943,2015-03-22,7,Bucaramanga,0,,0,,16,"('CAMIONETA', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
12944,2015-03-22,7,Bucaramanga,0,,0,,21,"('AUTOMOVIL', 'MOTO')",Antonia Santos Sur,09. LA PEDREGOSA
12945,2015-03-22,7,Bucaramanga,1,,0,,13,"('AUTOMOVIL', 'MOTO')",Olas II,02. NORORIENTAL
12946,2015-03-22,7,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",Ciudadela Real de Minas,07. LA CIUDADELA
12947,2015-03-22,7,Bucaramanga,0,,0,,14,"('OTRO',)",Olas II,02. NORORIENTAL
12948,2015-03-22,7,Bucaramanga,1,,0,,7,"('AUTOMOVIL', 'MOTO')",Ciudadela Real de Minas,07. LA CIUDADELA
12949,2015-03-22,7,Bucaramanga,1,,0,,14,"('AUTOMOVIL', 'CAMIONETA')",Cabecera del Llano,12. CABECERA DEL LLANO
12950,2015-03-23,1,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'CAMION')",Chapinero,03. SAN FRANCISCO
12951,2015-03-23,1,Bucaramanga,1,,0,,18,"('PEATON', 'MOTO')",Campo Hermoso,05. GARCIA ROVIRA
12952,2015-03-23,1,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'CAMPAERO')",San Francisco,03. SAN FRANCISCO
12953,2015-03-23,1,Bucaramanga,0,,0,,20,"('BUS',)",PREDIO URBANO PUENTE EL BUENO,08. SUROCCIDENTE
12954,2015-03-23,1,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",La Concordia,06. LA CONCORDIA
12955,2015-03-23,1,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'MOTO')",El Tejar,16. LAGOS DEL CACIQUE
12956,2015-03-23,1,Bucaramanga,1,,0,,17,"('PEATON', 'MOTO')",Centro,15. CENTRO
12957,2015-03-24,2,Bucaramanga,0,,1,,22,"('MOTO',)",Puerta del Sol,12. CABECERA DEL LLANO
12958,2015-03-24,2,Bucaramanga,0,,0,,5,"('CAMION', 'VOLQUETA')",Café Madrid,01. NORTE
12959,2015-03-24,2,Bucaramanga,1,,0,,22,"('MOTO',)",Campo Hermoso,05. GARCIA ROVIRA
12960,2015-03-24,2,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'MOTO')",Puerta del Sol,12. CABECERA DEL LLANO
12961,2015-03-24,2,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
12962,2015-03-24,2,Bucaramanga,1,,0,,7,"('PEATON', 'MOTO')",Gómez Niño,06. LA CONCORDIA
12963,2015-03-24,2,Bucaramanga,0,,0,,9,"('AUTOMOVIL',)",Antonia Santos Sur,09. LA PEDREGOSA
12964,2015-03-24,2,Bucaramanga,1,,0,,18,"('MOTO',)",San Francisco,03. SAN FRANCISCO
12965,2015-03-24,2,Bucaramanga,0,,0,,17,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
12966,2015-03-25,3,Bucaramanga,0,,0,,6,"('CAMIONETA', 'MOTO')",Diamante II,10. PROVENZA
12967,2015-03-25,3,Bucaramanga,0,,0,,11,"('AUTOMOVIL', 'MICRO')",Conucos,12. CABECERA DEL LLANO
12968,2015-03-25,3,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'VOLQUETA')",Juan XXIII,08. SUROCCIDENTE
12969,2015-03-25,3,Bucaramanga,0,,1,,14,"('AUTOMOVIL', 'MOTO')",Comuneros,03. SAN FRANCISCO
12970,2015-03-25,3,Bucaramanga,0,,0,,17,"('AUTOMOVIL', 'CAMIONETA')",San Alonso,13. ORIENTAL
12971,2015-03-25,3,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'MOTO')",CAMPESTRE,12. CABECERA DEL LLANO
12972,2015-03-25,3,Bucaramanga,1,,0,,10,"('PEATON', 'CAMIONETA')",San Francisco,03. SAN FRANCISCO
12973,2015-03-25,3,Bucaramanga,1,,0,,12,"('PEATON', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
12974,2015-03-25,3,Bucaramanga,0,,0,,17,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
12975,2015-03-25,3,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",Conucos,12. CABECERA DEL LLANO
12976,2015-03-25,3,Bucaramanga,0,,0,,19,"('AUTOMOVIL',)",El Rocío,11. SUR
12977,2015-03-25,3,Bucaramanga,1,,0,,22,"('MOTO',)",Puerta del Sol,12. CABECERA DEL LLANO
12978,2015-03-25,3,Bucaramanga,1,,0,,6,"('AUTOMOVIL', 'MOTO')",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
12979,2015-03-25,3,Bucaramanga,1,,0,,20,"('PEATON', 'MOTO')",San Gerardo,08. SUROCCIDENTE
12980,2015-03-25,3,Bucaramanga,1,,0,,17,"('PEATON', 'AUTOMOVIL')",Colseguros Norte,01. NORTE
12981,2015-03-26,4,Bucaramanga,0,,0,,14,"('AUTOMOVIL',)",Cabecera del Llano,12. CABECERA DEL LLANO
12982,2015-03-26,4,Bucaramanga,0,,0,,14,"('CAMIONETA', 'CAMION')",San Francisco,03. SAN FRANCISCO
12983,2015-03-26,4,Bucaramanga,0,,0,,16,"('CAMIONETA', 'MOTO')",ÁLVAREZ,13. ORIENTAL
12984,2015-03-26,4,Bucaramanga,1,,0,,22,"('MOTO',)",La Aurora,13. ORIENTAL
12985,2015-03-26,4,Bucaramanga,0,,0,,16,"('CAMPAERO', 'CAMION')",Cabecera del Llano,12. CABECERA DEL LLANO
12986,2015-03-26,4,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",Malpaso,11. SUR
12987,2015-03-26,4,Bucaramanga,0,,0,,6,"('AUTOMOVIL',)",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
12988,2015-03-26,4,Bucaramanga,1,,0,,12,"('MOTO',)",Ciudadela Real de Minas,07. LA CIUDADELA
12989,2015-03-26,4,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'CAMIONETA')",Alarcón,03. SAN FRANCISCO
12990,2015-03-26,4,Bucaramanga,0,,0,,10,"('AUTOMOVIL',)",Cabecera del Llano,12. CABECERA DEL LLANO
12991,2015-03-27,5,Bucaramanga,1,,0,,14,"('CAMIONETA', 'MOTO')",Diamante II,10. PROVENZA
12992,2015-03-27,5,Bucaramanga,0,,0,,18,"('AUTOMOVIL', 'BUSETA')",La Aurora,13. ORIENTAL
12993,2015-03-27,5,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'CAMION')",Mejoras Públicas,13. ORIENTAL
12994,2015-03-27,5,Bucaramanga,1,,0,,14,"('PEATON', 'MOTO')",El Tejar,16. LAGOS DEL CACIQUE
12995,2015-03-27,5,Bucaramanga,0,,0,,18,"('AUTOMOVIL', 'CAMIONETA')",Comuneros,03. SAN FRANCISCO
12996,2015-03-27,5,Bucaramanga,0,,0,,22,"('AUTOMOVIL', 'CAMPAERO')",Cabecera del Llano,12. CABECERA DEL LLANO
12997,2015-03-27,5,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'MOTO')",Antonia Santos Centro,13. ORIENTAL
12998,2015-03-27,5,Bucaramanga,1,,0,,12,"('PEATON', 'AUTOMOVIL')",Centro,15. CENTRO
12999,2015-03-27,5,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'CAMION')",San Alonso,13. ORIENTAL
13000,2015-03-27,5,Bucaramanga,1,,0,,19,"('MOTO',)",La Victoria,06. LA CONCORDIA
13001,2015-03-27,5,Bucaramanga,0,,0,,17,"('AUTOMOVIL', 'CAMIONETA')",Mejoras Públicas,13. ORIENTAL
13002,2015-03-27,5,Bucaramanga,1,,0,,8,"('MOTO',)",Centro,15. CENTRO
13003,2015-03-27,5,Bucaramanga,0,,0,,23,"('MOTO',)",San Miguel,06. LA CONCORDIA
13004,2015-03-28,6,Bucaramanga,1,,0,,11,"('CAMION', 'MOTO')",San Francisco,03. SAN FRANCISCO
13005,2015-03-28,6,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'MOTO')",La Concordia,06. LA CONCORDIA
13006,2015-03-28,6,Bucaramanga,1,,0,,17,"('AUTOMOVIL', 'MOTO')",Sotomayor,12. CABECERA DEL LLANO
13007,2015-03-28,6,Bucaramanga,1,,0,,13,"('AUTOMOVIL', 'MOTO')",Ciudadela Real de Minas,07. LA CIUDADELA
13008,2015-03-28,6,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'CAMPAERO')",Bolarquí,12. CABECERA DEL LLANO
13009,2015-03-28,6,Bucaramanga,1,,0,,19,"('AUTOMOVIL', 'MOTO')",San Alonso,13. ORIENTAL
13010,2015-03-29,7,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'CAMPAERO')",Ciudadela Real de Minas,07. LA CIUDADELA
13011,2015-03-29,7,Bucaramanga,0,,0,,13,"('AUTOMOVIL',)",Centro,15. CENTRO
13012,2015-03-29,7,Bucaramanga,1,,0,,17,"('PEATON', 'MOTO')",San Miguel,06. LA CONCORDIA
13013,2015-03-29,7,Bucaramanga,1,,0,,13,"('AUTOMOVIL', 'MOTO', 'OTRO')",Alfonso López,05. GARCIA ROVIRA
13014,2015-03-30,1,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'CAMIONETA')",Universidad,03. SAN FRANCISCO
13015,2015-03-30,1,Bucaramanga,1,,0,,7,"('AUTOMOVIL', 'MOTO')",Comuneros,03. SAN FRANCISCO
13016,2015-03-30,1,Bucaramanga,1,,0,,8,"('MICRO', 'MOTO')",Centro,15. CENTRO
13017,2015-03-30,1,Bucaramanga,0,,0,,15,"('AUTOMOVIL',)",Diamante II,10. PROVENZA
13018,2015-03-30,1,Bucaramanga,0,,0,,17,"('CAMPAERO', 'CAMIONETA')",Gómez Niño,06. LA CONCORDIA
13019,2015-03-30,1,Bucaramanga,0,,0,,17,"('AUTOMOVIL', 'CAMIONETA')",Centro,15. CENTRO
13020,2015-03-30,1,Bucaramanga,0,,0,,18,"('VOLQUETA', 'MOTO')",Comuneros,03. SAN FRANCISCO
13021,2015-03-30,1,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'CAMION')",San Francisco,03. SAN FRANCISCO
13022,2015-03-30,1,Bucaramanga,0,,0,,14,"('CAMPAERO', 'CAMIONETA')",Ciudadela Real de Minas,07. LA CIUDADELA
13023,2015-03-31,2,Bucaramanga,1,,0,,15,"('MOTO',)",Mutis,17. MUTIS
13024,2015-03-31,2,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'CAMION')",Antonia Santos Centro,13. ORIENTAL
13025,2015-03-31,2,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'CAMION')",La Concordia,06. LA CONCORDIA
13026,2015-03-31,2,Bucaramanga,1,,0,,14,"('MOTO',)",Mejoras Públicas,13. ORIENTAL
13027,2015-03-31,2,Bucaramanga,1,,0,,7,"('CAMIONETA', 'MOTO')",Lagos del Cacique,16. LAGOS DEL CACIQUE
13028,2015-03-31,2,Bucaramanga,0,,0,,21,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
13029,2015-03-31,2,Bucaramanga,0,,0,,13,"('CAMIONETA', 'MOTO')",La Concordia,06. LA CONCORDIA
13030,2015-03-31,2,Bucaramanga,1,,0,,18,"('PEATON', 'MOTO')",La Feria,04. OCCIDENTAL
13031,2015-01-04,3,Bucaramanga,0,,0,,8,"('AUTOMOVIL', 'CAMIONETA')",ÁLVAREZ,13. ORIENTAL
13032,2015-01-04,3,Bucaramanga,1,,0,,17,"('AUTOMOVIL', 'MOTO')",Comuneros,03. SAN FRANCISCO
13033,2015-01-04,3,Bucaramanga,1,,0,,12,"('MOTO',)",El Tejar,16. LAGOS DEL CACIQUE
13034,2015-01-04,3,Bucaramanga,0,,0,,22,"('AUTOMOVIL', 'CAMIONETA')",Provenza,10. PROVENZA
13035,2015-01-04,3,Bucaramanga,1,,0,,13,"('MOTO',)",Centro,15. CENTRO
13036,2015-01-04,3,Bucaramanga,1,,0,,12,"('PEATON', 'MOTO')",La Salle,06. LA CONCORDIA
13037,2015-01-04,3,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'CAMIONETA', 'MOTO')",Centro,15. CENTRO
13038,2015-02-04,4,Bucaramanga,1,,0,,7,"('AUTOMOVIL', 'MOTO')",San Alonso,13. ORIENTAL
13039,2015-02-04,4,Bucaramanga,1,,0,,17,"('MOTO', 'BICICLETA')",PREDIO URBANO PUENTE EL BUENO,08. SUROCCIDENTE
13040,2015-02-04,4,Bucaramanga,0,,0,,18,"('BUS', 'CAMION')",La Salle,06. LA CONCORDIA
13041,2015-02-04,4,Bucaramanga,1,,0,,17,"('AUTOMOVIL', 'MOTO')",Nuevo Sotomayor,12. CABECERA DEL LLANO
13042,2015-02-04,4,Bucaramanga,1,,0,,14,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
13043,2015-02-04,4,Bucaramanga,1,,0,,23,"('AUTOMOVIL', 'CAMIONETA')",Cabecera del Llano,12. CABECERA DEL LLANO
13044,2015-02-04,4,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'MOTO')",Los Pinos,13. ORIENTAL
13045,2015-02-04,4,Bucaramanga,1,,0,,23,"('MOTO',)",Centro,15. CENTRO
13046,2015-02-04,4,Bucaramanga,0,,0,,17,"('AUTOMOVIL', 'CAMIONETA')",Cabecera del Llano,12. CABECERA DEL LLANO
13047,2015-04-04,6,Bucaramanga,0,,0,,15,"('AUTOMOVIL',)",El Tejar,16. LAGOS DEL CACIQUE
13048,2015-04-04,6,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'MOTO')",El Prado,13. ORIENTAL
13049,2015-04-04,6,Bucaramanga,0,,0,,19,"('CAMIONETA', 'MOTO')",Antonia Santos Sur,09. LA PEDREGOSA
13050,2015-04-04,6,Bucaramanga,1,,0,,12,"('MOTO',)",Universidad,03. SAN FRANCISCO
13051,2015-04-04,6,Bucaramanga,0,,0,,13,"('AUTOMOVIL',)",Granada,04. OCCIDENTAL
13052,2015-05-04,7,Bucaramanga,0,,0,,17,"('AUTOMOVIL',)",Ciudadela Real de Minas,07. LA CIUDADELA
13053,2015-05-04,7,Bucaramanga,0,,0,,21,"('CAMIONETA',)",Vijagual,01. NORTE
13054,2015-05-04,7,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",Centro,15. CENTRO
13055,2015-05-04,7,Bucaramanga,1,,0,,19,"('AUTOMOVIL', 'MOTO')",Antonia Santos Centro,13. ORIENTAL
13056,2015-05-04,7,Bucaramanga,1,,0,,0,"('CAMIONETA', 'MOTO')",El Prado,13. ORIENTAL
13057,2015-05-04,7,Bucaramanga,0,,0,,0,"('AUTOMOVIL', 'CAMIONETA')",San Luis,10. PROVENZA
13058,2015-05-04,7,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'MOTO')",Norte Bajo,04. OCCIDENTAL
13059,2015-05-04,7,Bucaramanga,1,,0,,14,"('MOTO',)",Estoraques I y II,17. MUTIS
13060,2015-06-04,1,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'MOTO')",Ciudadela Real de Minas,07. LA CIUDADELA
13061,2015-06-04,1,Bucaramanga,1,,0,,7,"('AUTOMOVIL', 'MOTO')",Lagos del Cacique,16. LAGOS DEL CACIQUE
13062,2015-06-04,1,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'MOTO')",Alfonso López,05. GARCIA ROVIRA
13063,2015-06-04,1,Bucaramanga,1,,0,,6,"('CAMIONETA', 'MOTO')",San Francisco,03. SAN FRANCISCO
13064,2015-06-04,1,Bucaramanga,1,,0,,12,"('BUSETA', 'MOTO')",Ricaurte,06. LA CONCORDIA
13065,2015-06-04,1,Bucaramanga,1,,0,,4,"('AUTOMOVIL', 'MOTO')",PREDIO URBANO PUENTE EL BUENO,08. SUROCCIDENTE
13066,2015-06-04,1,Bucaramanga,0,,0,,6,"('AUTOMOVIL', 'BUSETA')",Cabecera del Llano,12. CABECERA DEL LLANO
13067,2015-06-04,1,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'CAMIONETA')",Centro,15. CENTRO
13068,2015-06-04,1,Bucaramanga,0,,0,,18,"('AUTOMOVIL', 'BUS')",Cabecera del Llano,12. CABECERA DEL LLANO
13069,2015-06-04,1,Bucaramanga,0,,0,,19,"('AUTOMOVIL',)",Conucos,12. CABECERA DEL LLANO
13070,2015-06-04,1,Bucaramanga,1,,0,,20,"('CAMPAERO', 'MOTO')",Mejoras Públicas,13. ORIENTAL
13071,2015-07-04,2,Bucaramanga,0,,0,,8,"('AUTOMOVIL', 'MOTO')",Antonia Santos Centro,13. ORIENTAL
13072,2015-07-04,2,Bucaramanga,1,,0,,20,"('PEATON', 'MOTO')",Ciudadela Real de Minas,07. LA CIUDADELA
13073,2015-07-04,2,Bucaramanga,1,,0,,8,"('AUTOMOVIL', 'MOTO')",Antonia Santos Centro,13. ORIENTAL
13074,2015-07-04,2,Bucaramanga,0,,0,,11,"('AUTOMOVIL', 'MOTO')",San Alonso,13. ORIENTAL
13075,2015-07-04,2,Bucaramanga,0,,0,,12,"('AUTOMOVIL',)",Mejoras Públicas,13. ORIENTAL
13076,2015-07-04,2,Bucaramanga,1,,0,,1,"('MOTO',)",Rio de Oro I,04. OCCIDENTAL
13077,2015-07-04,2,Bucaramanga,1,,0,,13,"('MOTO',)",Centro,15. CENTRO
13078,2015-07-04,2,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'CAMIONETA')",San Francisco,03. SAN FRANCISCO
13079,2015-07-04,2,Bucaramanga,0,,0,,17,"('VOLQUETA', 'MOTO')",Girardot,04. OCCIDENTAL
13080,2015-07-04,2,Bucaramanga,0,,0,,18,"('AUTOMOVIL', 'CAMIONETA')",La Aurora,13. ORIENTAL
13081,2015-07-04,2,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'MOTO')",Campo Hermoso,05. GARCIA ROVIRA
13082,2015-07-04,2,Bucaramanga,0,,0,,13,"('CAMPAERO', 'MOTO')",Centro,15. CENTRO
13083,2015-07-04,2,Bucaramanga,1,,0,,6,"('AUTOMOVIL', 'OTRO')",Centro,15. CENTRO
13084,2015-08-04,3,Bucaramanga,0,,0,,18,"('AUTOMOVIL', 'BUS')",Bolarquí,12. CABECERA DEL LLANO
13085,2015-08-04,3,Bucaramanga,1,,0,,22,"('AUTOMOVIL', 'MOTO')",PREDIO URBANO PUENTE EL BUENO,08. SUROCCIDENTE
13086,2015-08-04,3,Bucaramanga,0,,0,,7,"('MOTO',)",Conucos,12. CABECERA DEL LLANO
13087,2015-08-04,3,Bucaramanga,1,,0,,16,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
13088,2015-08-04,3,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'VOLQUETA')",La Salle,06. LA CONCORDIA
